level,power,date
30,416.0,2023-06-16
27,412.7,2023-06-16
30,412.4,2023-06-16
30,405.0,2023-06-16
30,371.4,2023-06-16
27,336.8,2023-06-16
24,289.5,2023-06-16
26,284.3,2023-06-16
26,269.9,2023-06-16
25,265.5,2023-06-16
25,211.3,2023-06-16
23,196.0,2023-06-16
24,181.3,2023-06-16
23,167.5,2023-06-16
25,164.9,2023-06-16
24,161.3,2023-06-16
23,159.4,2023-06-16
25,158.4,2023-06-16
24,147.0,2023-06-16
22,136.6,2023-06-16
23,133.1,2023-06-16
23,127.6,2023-06-16
24,115.1,2023-06-16
21,91.8,2023-06-16
20,83.5,2023-06-16
20,79.9,2023-06-16
20,79.8,2023-06-16
22,78.2,2023-06-16
21,71.7,2023-06-16
21,69.7,2023-06-16
19,68.5,2023-06-16
19,67.4,2023-06-16
20,65.4,2023-06-16
20,62.1,2023-06-16
20,56.9,2023-06-16
