level,power,date
21.0,225.4,2023-06-03
18.0,88.1,2023-06-03
22.0,177.9,2023-06-03
19.0,80.8,2023-06-03
22.0,146.5,2023-06-03
23.0,213.9,2023-06-03
25.0,214.1,2023-06-03
20.0,130.1,2023-06-03
24.0,140.7,2023-06-03
21.0,93.0,2023-06-03
22.0,92.8,2023-06-03
11.0,17.8,2023-06-03
18.0,71.8,2023-06-03
22.0,114.8,2023-06-03
22.0,117.7,2023-06-03
18.0,84.5,2023-06-03
19.0,82.9,2023-06-03
19.0,107.2,2023-06-03
18.0,84.9,2023-06-03
10.0,7.6,2023-06-03
20.0,53.8,2023-06-03
18.0,50.2,2023-06-03
20.0,42.8,2023-06-03
11.0,14.5,2023-06-03
13.0,30.2,2023-06-03
18.0,35.9,2023-06-03
10.0,22.4,2023-06-03
18.0,42.2,2023-06-03
11.0,21.4,2023-06-03
14.0,26.5,2023-06-03
11.0,14.5,2023-06-03
14.0,25.8,2023-06-03
8.0,6.1,2023-06-03
13.0,23.1,2023-06-03
10.0,16.5,2023-06-03
11.0,16.1,2023-06-03
11.0,14.1,2023-06-03
