level,power,date
28,468.5,2023-07-05
30,444.4,2023-07-05
27,393.1,2023-07-05
28,389.3,2023-07-05
29,386.5,2023-07-05
29,386.3,2023-07-05
28,385.2,2023-07-05
29,382.3,2023-07-05
28,372.8,2023-07-05
28,368.7,2023-07-05
27,364.6,2023-07-05
30,353.7,2023-07-05
28,349.8,2023-07-05
28,346.6,2023-07-05
27,338.4,2023-07-05
30,337.3,2023-07-05
28,336.4,2023-07-05
29,332.2,2023-07-05
26,332.1,2023-07-05
29,326.5,2023-07-05
27,325.5,2023-07-05
28,325.2,2023-07-05
27,322.5,2023-07-05
28,315.3,2023-07-05
24,312.3,2023-07-05
28,310.7,2023-07-05
27,294.9,2023-07-05
28,293.7,2023-07-05
27,291.6,2023-07-05
24,279.8,2023-07-05
28,279.3,2023-07-05
24,269.5,2023-07-05
24,267.0,2023-07-05
25,257.2,2023-07-05
24,255.7,2023-07-05
29,255.3,2023-07-05
26,253.5,2023-07-05
24,249.1,2023-07-05
26,249.0,2023-07-05
22,228.0,2023-07-05
22,226.5,2023-07-05
24,223.7,2023-07-05
26,218.0,2023-07-05
24,216.7,2023-07-05
24,183.2,2023-07-05
26,176.3,2023-07-05
22,170.9,2023-07-05
21,123.6,2023-07-05
21,119.3,2023-07-05
