level,power,date
30,486.0,2023-07-03
28,321.0,2023-07-03
27,273.9,2023-07-03
27,270.4,2023-07-03
27,267.1,2023-07-03
27,259.4,2023-07-03
27,253.7,2023-07-03
27,251.7,2023-07-03
25,246.7,2023-07-03
26,245.8,2023-07-03
26,243.6,2023-07-03
26,236.8,2023-07-03
24,227.1,2023-07-03
24,221.9,2023-07-03
25,221.1,2023-07-03
24,219.1,2023-07-03
25,214.8,2023-07-03
24,212.7,2023-07-03
24,207.3,2023-07-03
26,206.0,2023-07-03
26,205.6,2023-07-03
25,203.0,2023-07-03
25,192.1,2023-07-03
24,191.1,2023-07-03
25,188.5,2023-07-03
24,187.5,2023-07-03
24,181.9,2023-07-03
24,181.8,2023-07-03
25,175.9,2023-07-03
25,174.9,2023-07-03
25,171.9,2023-07-03
25,163.6,2023-07-03
25,161.2,2023-07-03
24,159.9,2023-07-03
25,158.2,2023-07-03
24,151.8,2023-07-03
21,144.9,2023-07-03
25,143.7,2023-07-03
23,143.0,2023-07-03
23,131.7,2023-07-03
22,127.8,2023-07-03
23,114.0,2023-07-03
22,111.3,2023-07-03
21,110.3,2023-07-03
22,106.4,2023-07-03
22,96.2,2023-07-03
22,94.7,2023-07-03
21,87.9,2023-07-03
22,87.1,2023-07-03
21,72.7,2023-07-03
19,64.2,2023-07-03
19,59.9,2023-07-03
19,57.4,2023-07-03
18,40.8,2023-07-03
17,40.7,2023-07-03
14,24.9,2023-07-03
13,21.4,2023-07-03
13,20.0,2023-07-03
