level,power,date
30,550.8,2023-06-10
30,509.1,2023-06-10
30,496.0,2023-06-10
30,476.5,2023-06-10
30,463.3,2023-06-10
30,447.5,2023-06-10
30,444.5,2023-06-10
30,435.0,2023-06-10
30,428.1,2023-06-10
30,424.8,2023-06-10
30,422.6,2023-06-10
30,420.1,2023-06-10
30,414.0,2023-06-10
30,407.6,2023-06-10
30,401.0,2023-06-10
29,385.7,2023-06-10
29,384.6,2023-06-10
29,381.8,2023-06-10
27,375.3,2023-06-10
29,372.4,2023-06-10
30,371.9,2023-06-10
30,371.1,2023-06-10
29,365.0,2023-06-10
29,362.5,2023-06-10
28,362.0,2023-06-10
28,359.6,2023-06-10
28,350.1,2023-06-10
27,349.9,2023-06-10
27,347.0,2023-06-10
29,338.7,2023-06-10
25,335.6,2023-06-10
28,333.2,2023-06-10
28,330.6,2023-06-10
28,330.5,2023-06-10
28,325.0,2023-06-10
29,324.0,2023-06-10
29,322.5,2023-06-10
24,321.3,2023-06-10
30,309.4,2023-06-10
27,304.8,2023-06-10
27,303.2,2023-06-10
30,301.4,2023-06-10
26,283.3,2023-06-10
27,222.6,2023-06-10
24,215.4,2023-06-10
26,196.6,2023-06-10
25,174.4,2023-06-10
21,143.3,2023-06-10
24,135.6,2023-06-10
21,95.9,2023-06-10
