level,power,date
30,683.3,2023-06-03
30,740.8,2023-06-03
30,524.3,2023-06-03
30,580.7,2023-06-03
30,564.3,2023-06-03
30,618.9,2023-06-03
30,502.8,2023-06-03
30,484.6,2023-06-03
30,451.4,2023-06-03
30,411.1,2023-06-03
30,394.9,2023-06-03
30,362.5,2023-06-03
29,418.6,2023-06-03
28,272.3,2023-06-03
30,547.2,2023-06-03
30,743.7,2023-06-03
30,461.3,2023-06-03
30,488.3,2023-06-03
30,422.4,2023-06-03
30,556.9,2023-06-03
28,301.2,2023-06-03
30,450.7,2023-06-03
30,417.1,2023-06-03
30,574.1,2023-06-03
30,502.4,2023-06-03
30,555.4,2023-06-03
29,287.5,2023-06-03
30,417.9,2023-06-03
29,430.3,2023-06-03
30,426.6,2023-06-03
25,387.7,2023-06-03
29,448.4,2023-06-03
28,345.0,2023-06-03
30,491.2,2023-06-03
25,310.3,2023-06-03
30,504.3,2023-06-03
29,388.3,2023-06-03
30,382.5,2023-06-03
28,311.3,2023-06-03
22,121.2,2023-06-03
30,524.9,2023-06-03
30,401.0,2023-06-03
29,416.6,2023-06-03
26,176.7,2023-06-03
29,333.6,2023-06-03
28,354.4,2023-06-03
28,237.4,2023-06-03
30,451.9,2023-06-03
22,86.1,2023-06-03
30,597.1,2023-06-03
27,239.7,2023-06-03
27,272.9,2023-06-03
27,221.9,2023-06-03
30,504.8,2023-06-03
