level,power,date
31,785.7,2023-10-08
32,773.2,2023-10-08
31,764.1,2023-10-08
32,746.6,2023-10-08
32,731.4,2023-10-08
32,726.0,2023-10-08
32,688.9,2023-10-08
30,681.8,2023-10-08
31,680.2,2023-10-08
32,676.5,2023-10-08
31,675.3,2023-10-08
32,628.9,2023-10-08
31,618.2,2023-10-08
30,608.8,2023-10-08
31,602.3,2023-10-08
31,594.7,2023-10-08
31,593.2,2023-10-08
30,589.3,2023-10-08
30,582.1,2023-10-08
31,574.9,2023-10-08
30,570.3,2023-10-08
30,570.1,2023-10-08
31,570.0,2023-10-08
30,555.1,2023-10-08
30,549.7,2023-10-08
30,542.2,2023-10-08
30,531.6,2023-10-08
30,531.2,2023-10-08
27,510.7,2023-10-08
31,502.1,2023-10-08
28,496.0,2023-10-08
32,490.8,2023-10-08
30,485.4,2023-10-08
30,480.0,2023-10-08
30,473.7,2023-10-08
30,473.1,2023-10-08
30,472.2,2023-10-08
31,463.9,2023-10-08
29,459.7,2023-10-08
30,454.7,2023-10-08
28,447.2,2023-10-08
24,393.2,2023-10-08
25,383.2,2023-10-08
30,381.7,2023-10-08
27,374.7,2023-10-08
28,366.1,2023-10-08
27,338.7,2023-10-08
27,292.5,2023-10-08
27,277.5,2023-10-08
28,260.0,2023-10-08
28,248.4,2023-10-08
25,239.9,2023-10-08
26,220.7,2023-10-08
25,219.6,2023-10-08
27,210.5,2023-10-08
23,170.0,2023-10-08
23,145.0,2023-10-08
21,103.4,2023-10-08
23,82.9,2023-10-08
19,43.8,2023-10-08
14,24.2,2023-10-08
