,level,power,date
0,30,572.5,2023-05-31
1,30,721.2,2023-05-31
2,30,477.6,2023-05-31
3,29,403.0,2023-05-31
4,30,658.6,2023-05-31
5,30,648.4,2023-05-31
6,30,612.3,2023-05-31
7,30,606.4,2023-05-31
8,30,541.6,2023-05-31
9,30,490.0,2023-05-31
10,30,486.5,2023-05-31
11,30,482.9,2023-05-31
12,30,440.1,2023-05-31
13,29,415.4,2023-05-31
14,29,414.2,2023-05-31
15,29,350.1,2023-05-31
16,30,482.6,2023-05-31
17,30,456.0,2023-05-31
18,29,329.2,2023-05-31
19,30,626.3,2023-05-31
20,30,374.3,2023-05-31
21,30,536.5,2023-05-31
22,30,508.8,2023-05-31
23,30,656.9,2023-05-31
24,30,500.3,2023-05-31
25,30,541.3,2023-05-31
26,27,325.0,2023-05-31
27,30,589.1,2023-05-31
28,30,541.2,2023-05-31
29,29,370.7,2023-05-31
30,30,474.1,2023-05-31
31,30,461.0,2023-05-31
32,29,425.4,2023-05-31
33,30,535.3,2023-05-31
34,30,539.3,2023-05-31
35,30,823.4,2023-05-31
36,30,629.4,2023-05-31
37,29,310.4,2023-05-31
38,29,373.4,2023-05-31
39,30,659.9,2023-05-31
40,29,417.3,2023-05-31
41,30,522.2,2023-05-31
42,28,298.8,2023-05-31
43,30,609.7,2023-05-31
44,30,381.7,2023-05-31
45,30,509.0,2023-05-31
46,27,344.1,2023-05-31
47,27,343.4,2023-05-31
48,30,528.0,2023-05-31
49,30,510.7,2023-05-31
50,30,436.2,2023-05-31
51,29,387.9,2023-05-31
52,29,396.7,2023-05-31
53,28,296.9,2023-05-31
54,29,400.7,2023-05-31
55,29,366.5,2023-05-31
56,28,356.9,2023-05-31
57,27,284.6,2023-05-31
58,30,475.1,2023-05-31
59,30,609.5,2023-05-31
60,30,432.9,2023-05-31
61,30,496.1,2023-05-31
62,27,224.7,2023-05-31
63,30,527.1,2023-05-31
64,30,490.8,2023-05-31
65,29,345.9,2023-05-31
66,25,344.1,2023-05-31
67,30,392.2,2023-05-31
68,29,402.2,2023-05-31
69,30,508.0,2023-05-31
