,level,power,date
0,29,452.0,2023-05-21
1,30,587.5,2023-05-21
2,29,451.6,2023-05-21
3,30,561.3,2023-05-21
4,30,439.5,2023-05-21
5,28,422.9,2023-05-21
6,28,455.7,2023-05-21
7,27,305.5,2023-05-21
8,29,434.1,2023-05-21
9,27,446.6,2023-05-21
10,29,445.5,2023-05-21
11,30,518.6,2023-05-21
12,30,480.4,2023-05-21
13,29,425.1,2023-05-21
14,30,392.4,2023-05-21
15,29,342.7,2023-05-21
16,26,385.2,2023-05-21
17,30,461.4,2023-05-21
18,25,362.6,2023-05-21
19,27,342.3,2023-05-21
20,30,438.4,2023-05-21
21,27,290.2,2023-05-21
22,29,224.0,2023-05-21
23,24,244.8,2023-05-21
24,30,368.4,2023-05-21
25,26,383.7,2023-05-21
26,27,323.4,2023-05-21
27,23,171.1,2023-05-21
28,27,295.7,2023-05-21
29,24,361.6,2023-05-21
30,27,375.7,2023-05-21
31,27,317.0,2023-05-21
32,28,378.2,2023-05-21
33,25,316.7,2023-05-21
34,26,275.3,2023-05-21
35,30,443.5,2023-05-21
36,26,201.3,2023-05-21
37,23,177.7,2023-05-21
38,28,373.0,2023-05-21
39,26,189.0,2023-05-21
40,30,612.1,2023-05-21
41,27,331.5,2023-05-21
42,24,157.5,2023-05-21
43,26,309.5,2023-05-21
44,25,161.4,2023-05-21
45,25,186.3,2023-05-21
46,26,214.6,2023-05-21
47,25,263.3,2023-05-21
48,23,173.0,2023-05-21
49,29,351.5,2023-05-21
50,24,194.2,2023-05-21
51,28,356.3,2023-05-21
52,27,217.0,2023-05-21
53,26,254.4,2023-05-21
54,29,359.5,2023-05-21
55,23,213.9,2023-05-21
56,24,203.3,2023-05-21
57,27,328.0,2023-05-21
58,28,368.8,2023-05-21
59,28,266.4,2023-05-21
60,26,214.2,2023-05-21
61,29,387.9,2023-05-21
62,24,214.1,2023-05-21
63,27,300.0,2023-05-21
64,27,309.7,2023-05-21
65,25,196.2,2023-05-21
66,26,256.1,2023-05-21
67,23,170.3,2023-05-21
