,level,power,date
0,30,922.3,2023-05-26
1,30,704.2,2023-05-26
2,30,626.2,2023-05-26
3,30,777.3,2023-05-26
4,30,726.6,2023-05-26
5,30,717.4,2023-05-26
6,30,665.2,2023-05-26
7,30,642.6,2023-05-26
8,30,627.9,2023-05-26
9,30,625.8,2023-05-26
10,30,596.7,2023-05-26
11,30,593.1,2023-05-26
12,30,588.9,2023-05-26
13,30,585.4,2023-05-26
14,30,557.8,2023-05-26
15,30,539.4,2023-05-26
16,30,483.6,2023-05-26
17,30,467.4,2023-05-26
18,30,467.3,2023-05-26
19,30,416.4,2023-05-26
20,29,444.1,2023-05-26
21,30,577.0,2023-05-26
22,30,757.1,2023-05-26
23,30,547.3,2023-05-26
24,30,551.1,2023-05-26
25,30,648.5,2023-05-26
26,30,685.1,2023-05-26
27,30,546.9,2023-05-26
28,30,549.5,2023-05-26
29,30,741.5,2023-05-26
30,30,568.6,2023-05-26
31,30,696.1,2023-05-26
32,30,664.0,2023-05-26
33,30,725.2,2023-05-26
34,26,322.7,2023-05-26
35,20,89.9,2023-05-26
36,30,559.5,2023-05-26
37,30,603.0,2023-05-26
38,28,460.1,2023-05-26
39,30,417.6,2023-05-26
40,30,590.0,2023-05-26
41,30,466.0,2023-05-26
42,30,420.5,2023-05-26
43,30,618.1,2023-05-26
44,30,554.0,2023-05-26
45,30,617.5,2023-05-26
46,30,699.4,2023-05-26
47,29,436.8,2023-05-26
48,28,393.6,2023-05-26
49,30,517.5,2023-05-26
50,30,491.6,2023-05-26
51,30,510.4,2023-05-26
52,30,596.5,2023-05-26
53,30,436.3,2023-05-26
54,30,676.0,2023-05-26
55,27,370.8,2023-05-26
56,28,342.8,2023-05-26
57,30,677.1,2023-05-26
58,30,500.7,2023-05-26
59,30,756.0,2023-05-26
60,30,437.1,2023-05-26
61,27,385.7,2023-05-26
62,30,515.3,2023-05-26
63,30,504.3,2023-05-26
64,29,332.8,2023-05-26
65,30,580.9,2023-05-26
66,30,484.4,2023-05-26
