,level,power,date
0,28,469.5,2023-05-11
1,30,462.5,2023-05-11
2,30,430.3,2023-05-11
3,30,407.4,2023-05-11
4,25,206.7,2023-05-11
5,28,426.7,2023-05-11
6,29,458.0,2023-05-11
7,21,245.6,2023-05-11
8,27,347.1,2023-05-11
9,26,407.0,2023-05-11
10,30,397.3,2023-05-11
11,27,236.9,2023-05-11
12,27,309.6,2023-05-11
13,29,380.2,2023-05-11
14,24,171.2,2023-05-11
15,28,259.1,2023-05-11
16,27,283.9,2023-05-11
17,24,302.7,2023-05-11
18,15,51.2,2023-05-11
19,29,431.7,2023-05-11
20,26,293.8,2023-05-11
21,27,258.2,2023-05-11
22,29,280.3,2023-05-11
23,30,415.0,2023-05-11
24,26,305.6,2023-05-11
25,26,246.1,2023-05-11
26,24,233.3,2023-05-11
27,27,305.6,2023-05-11
28,27,250.4,2023-05-11
29,26,255.3,2023-05-11
30,24,199.6,2023-05-11
31,29,330.5,2023-05-11
32,25,272.2,2023-05-11
33,29,241.3,2023-05-11
34,26,255.0,2023-05-11
35,26,268.0,2023-05-11
36,27,281.4,2023-05-11
37,27,314.9,2023-05-11
38,23,235.4,2023-05-11
39,27,287.9,2023-05-11
40,26,282.9,2023-05-11
41,26,241.3,2023-05-11
42,29,330.2,2023-05-11
43,27,338.5,2023-05-11
44,25,196.4,2023-05-11
45,26,220.0,2023-05-11
46,23,152.9,2023-05-11
47,26,245.4,2023-05-11
48,30,340.7,2023-05-11
49,26,229.8,2023-05-11
50,25,219.4,2023-05-11
51,27,295.9,2023-05-11
52,26,285.5,2023-05-11
53,24,277.5,2023-05-11
54,24,182.0,2023-05-11
