,level,power,date
0,30,511.1,2023-05-11
1,30,516.1,2023-05-11
2,29,467.9,2023-05-11
3,30,524.3,2023-05-11
4,30,502.1,2023-05-11
5,30,533.0,2023-05-11
6,30,497.7,2023-05-11
7,29,490.9,2023-05-11
8,29,439.5,2023-05-11
9,30,443.8,2023-05-11
10,30,494.9,2023-05-11
11,28,421.2,2023-05-11
12,29,415.1,2023-05-11
13,29,430.7,2023-05-11
14,30,477.7,2023-05-11
15,30,445.8,2023-05-11
16,28,408.9,2023-05-11
17,28,350.1,2023-05-11
18,26,242.4,2023-05-11
19,25,296.9,2023-05-11
20,29,489.2,2023-05-11
21,30,444.1,2023-05-11
22,30,493.0,2023-05-11
23,30,416.8,2023-05-11
24,29,293.9,2023-05-11
25,25,270.9,2023-05-11
26,30,385.3,2023-05-11
27,27,318.9,2023-05-11
28,27,348.8,2023-05-11
29,24,137.6,2023-05-11
30,28,398.7,2023-05-11
31,26,262.8,2023-05-11
32,29,330.2,2023-05-11
33,28,301.3,2023-05-11
34,27,261.9,2023-05-11
35,28,417.4,2023-05-11
36,29,447.8,2023-05-11
37,29,377.0,2023-05-11
38,25,297.9,2023-05-11
