level,power,date
26,278.3,2023-07-05
24,262.5,2023-07-05
25,251.3,2023-07-05
24,246.6,2023-07-05
26,243.2,2023-07-05
26,236.7,2023-07-05
23,233.8,2023-07-05
26,227.1,2023-07-05
25,216.5,2023-07-05
22,211.5,2023-07-05
24,210.8,2023-07-05
25,199.1,2023-07-05
25,195.9,2023-07-05
22,194.7,2023-07-05
22,190.0,2023-07-05
21,186.6,2023-07-05
21,179.1,2023-07-05
22,178.1,2023-07-05
26,173.4,2023-07-05
24,170.0,2023-07-05
24,168.0,2023-07-05
22,160.9,2023-07-05
22,160.5,2023-07-05
20,155.9,2023-07-05
23,155.6,2023-07-05
24,154.4,2023-07-05
21,148.9,2023-07-05
22,147.8,2023-07-05
24,144.2,2023-07-05
21,143.3,2023-07-05
21,143.3,2023-07-05
22,124.9,2023-07-05
21,123.0,2023-07-05
20,122.6,2023-07-05
23,119.2,2023-07-05
20,119.0,2023-07-05
22,118.5,2023-07-05
25,113.9,2023-07-05
19,98.4,2023-07-05
20,87.6,2023-07-05
19,69.5,2023-07-05
18,65.9,2023-07-05
19,61.8,2023-07-05
15,52.7,2023-07-05
17,48.1,2023-07-05
13,33.2,2023-07-05
