Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,33300,True,S46,紅龍,33400
S10,威風堂々,28900,False,S43,殺罰,31700
S27,戦国の花,33300,True,S33,九州探題,31700
S19,絆2,33300,True,S11,土佐の山間,31700
S3,紅蓮の刃,28900,False,S49,戦国松千代祭,30200
S11,しす派,35500,True,S8,大日本帝國,31700
S4,涼風一陣,33306,True,S25,天上天下,31700
S1,sakura,31065,True,S27,ひよこ隊,29500
S13,孤軍奮闘,33300,True,S9,傾奇者皇,31700
S15,一網打尽,28900,True,S4,毘沙門天,27700
S7,鸞翔鳳集,31100,True,S37,疾風迅雷,30630
S8,おつかべ同盟,31100,True,S2,洒々落々,29000
S9,傾奇者,31100,False,S17,赤兎馬,33900
S6,鬼ヶ島,31100,True,S29,閻魔,30700
S3,姫桜,35494,True,S5,奇兵隊,31700
S23,神乃一族,31100,True,S5,たけのこの里,31200
S7,安芸諸国連合,28435,True,S29,アナハイム,27000
S17,赤兎馬,35000,True,S9,傾奇者,32200
S5,奇兵隊,30600,False,S3,姫桜,34394
S43,殺罰,32800,True,S10,威風堂々,30000
S25,鷹の団,30600,True,S21,新日薙帝國,29468
S9,月下翼松,30600,True,S8,アルナ軍,29261
S1,ショッカー,30600,True,S1,風の如く,29000
S27,ひよこ隊,28400,False,S1,sakura,29965
S33,九州探題,30600,False,S27,戦国の花,32200
S41,桃源郷,32800,True,S7,合肥,31200
S25,天上天下,30600,False,S4,涼風一陣,32206
S9,傾奇者皇,30600,False,S13,孤軍奮闘,32200
S21,新日薙帝國,28368,False,S25,鷹の団,29500
S15,朧桜,28400,True,S25,風神雷神,27016
S8,大日本帝國,30600,False,S11,しす派,34400
S11,土佐の山間,30600,False,S19,絆2,32200
S1,風の如く,27900,False,S1,ショッカー,29500
S10,千本桜零鬼,30061,True,S7,天下人,29000
S15,天真爛漫,27900,False,S5,源氏一族2部,28570
S46,紅龍,32300,False,S2,かるだの,32200
S13,明鏡止水,30100,True,S13,四国連合,28700
S7,天下人,27900,False,S10,千本桜零鬼,28961
S7,合肥,30100,False,S41,桃源郷,31700
S2,洒々落々,27900,False,S8,おつかべ同盟,30000
S21,幸運の大桜,30100,True,S41,大晋,29200
S35,光風霽月,27900,False,S44,金吾丸,29900
S8,九州同盟,27900,True,S7,ひだまりの里,27000
S5,たけのこの里,30100,False,S23,神乃一族,30000
S13,念仏喫茶,27884,False,S15,雅,28500
S10,武装戦線,27900,True,S7,真田華撃団,26500
S10,一人旅,27900,True,S31,新天地の酔蓮,26500
S9,武装農民,30039,True,S27,遊楽庵,28700
S17,乱れ雪月花,29600,True,S31,ゼロ魔,28500
S27,酔いどれ屋w,29600,False,S43,花魁道中,30200
S35,パイパニック,27400,False,S33,百折不撓,28000
S29,閻魔,29600,False,S6,鬼ヶ島,30000
S21,花火百景,27400,True,S41,下克上,26500
S37,威風凛々,27400,False,S17,RAVENS,27700
S35,暁,29511,False,S17,TITANS,30200
S5,源氏一族2部,29670,True,S15,天真爛漫,29000
S6,里見八犬伝,27400,False,S4,百万一心,27732
S8,鎌倉幕府,27439,False,S35,太郎丸,28500
S2,天下蒼生,29600,True,S31,金色の皇翼,28700
S35,太郎丸,29600,True,S8,鎌倉幕府,28539
S31,ゼロ魔,27400,False,S17,乱れ雪月花,28500
S15,雅,29600,True,S13,念仏喫茶,28984
S37,疾風迅雷,29530,False,S7,鸞翔鳳集,30000
S7,続、不協和音,25200,False,S2,新時代,27000
S23,月面歩行,26900,False,S4,狭間,27700
S29,xxx,22600,-1,S2,東南の風,21836
S49,戦国松千代祭,31300,True,S3,紅蓮の刃,30000
S19,遊嬉宴楽,26900,True,S19,北陸遊撃隊,25500
S45,ハム一族,29100,True,S15,紀伊,28000
S17,九州天皇會,29189,True,S31,愛一,27500
S17,極楽浄土,26900,True,S29,九州総統連合,25800
S33,百折不撓,29100,True,S35,パイパニック,28500
S6,化楽天,26900,True,S10,死兆星,26000
S15,紀伊,26900,False,S45,ハム一族,28000
S29,寝具連合,26900,True,S3,暁,26000
S43,花魁道中,31300,True,S27,酔いどれ屋w,30700
S29,九州総統連合,24700,False,S17,極楽浄土,25800
S9,FM807,26900,True,S1,炎上軍,26000
S29,韋駄天,29100,True,S19,玄武,28200
S17,TITANS,31300,True,S35,暁,30611
S31,愛一,26400,False,S17,九州天皇會,28089
S27,不倶戴天,24100,False,S13,楽園,24300
S5,臥龍戴天,26400,False,S9,魔の巣,27500
S40,瑞巌寺,28600,True,S40,桜花爛漫,27000
S19,其除如林,26400,False,S38,爆弾一味,27500
S8,羅針盤,26400,False,S8,和気藹々,27500
S17,BASARA,26400,False,S23,24鯖代表,27021
S15,天下一品,24200,False,S13,曉風南薫,24300
S35,太閤立志伝,28600,True,S19,乙女桔梗,27500
