Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S2,かるだの,31100,True,S10,威風堂々,30000
1,S10,威風堂々,28900,False,S2,かるだの,30000
2,S27,戦国の花,28900,False,S19,絆2,30000
3,S19,絆2,31100,True,S27,戦国の花,30000
4,S3,紅蓮の刃,28900,False,S11,しす派,30000
5,S11,しす派,31100,True,S3,紅蓮の刃,30000
6,S4,涼風一陣,31100,True,S1,sakura,30000
7,S1,sakura,28900,False,S4,涼風一陣,30000
8,S13,孤軍奮闘,31100,True,S15,一網打尽,30000
9,S15,一網打尽,28900,False,S13,孤軍奮闘,30000
10,S7,鸞翔鳳集,31100,True,S8,おつかべ同盟,30000
11,S8,おつかべ同盟,28900,False,S7,鸞翔鳳集,30000
12,S9,傾奇者,31100,True,S6,鬼ヶ島,30000
13,S6,鬼ヶ島,28900,False,S9,傾奇者,30000
14,S3,姫桜,31100,True,S23,神乃一族,30000
15,S23,神乃一族,28900,False,S3,姫桜,30000
16,S7,安芸諸国連合,28400,False,S17,赤兎馬,29500
17,S17,赤兎馬,30600,True,S7,安芸諸国連合,29500
18,S5,奇兵隊,28400,False,S43,殺罰,29500
19,S43,殺罰,30600,True,S5,奇兵隊,29500
20,S25,鷹の団,30600,True,S9,月下翼松,29500
21,S9,月下翼松,28400,False,S25,鷹の団,29500
22,S1,ショッカー,30600,True,S27,ひよこ隊,29500
23,S27,ひよこ隊,28400,False,S1,ショッカー,29500
24,S33,九州探題,30600,True,S41,桃源郷,29500
25,S41,桃源郷,28400,False,S33,九州探題,29500
26,S25,天上天下,30600,True,S9,傾奇者皇,29500
27,S9,傾奇者皇,28400,False,S25,天上天下,29500
28,S21,新日薙帝國,30600,True,S15,朧桜,29500
29,S15,朧桜,28400,False,S21,新日薙帝國,29500
30,S8,大日本帝國,30600,True,S11,土佐の山間,29500
31,S11,土佐の山間,28400,False,S8,大日本帝國,29500
32,S1,風の如く,30100,True,S10,千本桜零鬼,29000
33,S10,千本桜零鬼,27900,False,S1,風の如く,29000
34,S15,天真爛漫,27900,False,S46,紅龍,29000
35,S46,紅龍,30100,True,S15,天真爛漫,29000
36,S13,明鏡止水,30100,True,S7,天下人,29000
37,S7,天下人,27900,False,S13,明鏡止水,29000
38,S7,合肥,30100,True,S2,洒々落々,29000
39,S2,洒々落々,27900,False,S7,合肥,29000
40,S21,幸運の大桜,30100,True,S35,光風霽月,29000
41,S35,光風霽月,27900,False,S21,幸運の大桜,29000
42,S8,九州同盟,27900,False,S5,たけのこの里,29000
43,S5,たけのこの里,30100,True,S8,九州同盟,29000
44,S13,念仏喫茶,30100,True,S10,武装戦線,29000
45,S10,武装戦線,27900,False,S13,念仏喫茶,29000
46,S10,一人旅,30100,True,S9,武装農民,29000
47,S9,武装農民,27900,False,S10,一人旅,29000
48,S17,乱れ雪月花,27400,False,S27,酔いどれ屋w,28500
49,S27,酔いどれ屋w,29600,True,S17,乱れ雪月花,28500
50,S35,パイパニック,29600,True,S29,閻魔,28500
51,S29,閻魔,27400,False,S35,パイパニック,28500
52,S21,花火百景,27400,False,S37,威風凛々,28500
53,S37,威風凛々,29600,True,S21,花火百景,28500
54,S35,暁,27400,False,S5,源氏一族2部,28500
55,S5,源氏一族2部,29600,True,S35,暁,28500
56,S6,里見八犬伝,27400,False,S8,鎌倉幕府,28500
57,S8,鎌倉幕府,29600,True,S6,里見八犬伝,28500
58,S2,天下蒼生,27400,False,S35,太郎丸,28500
