Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,32200,False,S13,孤軍奮闘,33300
S10,威風堂々,30000,True,S38,爆弾一味,28600
S27,戦国の花,34344,True,S43,花魁道中,31300
S19,絆2,34400,True,S17,赤兎馬,35000
S3,紅蓮の刃,30000,True,S9,魔の巣,28600
S11,しす派,36600,True,S17,TITANS,31300
S4,涼風一陣,34406,True,S49,戦国松千代祭,31300
S1,sakura,32165,True,S6,鬼ヶ島,31100
S13,孤軍奮闘,34400,True,S2,かるだの,33300
S15,一網打尽,30000,True,S35,太閤立志伝,28600
S7,鸞翔鳳集,32200,True,S41,桃源郷,32800
S8,おつかべ同盟,32200,True,S5,奇兵隊,30600
S9,傾奇者,32200,True,S46,紅龍,32300
S6,鬼ヶ島,30000,False,S1,sakura,31065
S3,姫桜,36594,True,S43,殺罰,32800
S23,神乃一族,32200,True,S33,九州探題,30656
S7,安芸諸国連合,29535,True,S40,瑞巌寺,28600
S17,赤兎馬,33900,False,S19,絆2,33300
S5,奇兵隊,29500,False,S8,おつかべ同盟,31100
S43,殺罰,31700,False,S3,姫桜,35494
S25,鷹の団,29500,False,S44,金吾丸,31000
S9,月下翼松,29500,False,S1,ショッカー,30600
S1,ショッカー,31700,True,S9,月下翼松,30600
S27,ひよこ隊,29500,True,S8,九州同盟,27900
S33,九州探題,29556,False,S23,神乃一族,31100
S41,桃源郷,31700,False,S7,鸞翔鳳集,31100
S25,天上天下,31700,True,S7,合肥,30100
S9,傾奇者皇,31700,True,S11,土佐の山間,30600
S21,新日薙帝國,29468,True,S2,洒々落々,27900
S15,朧桜,27300,False,S4,百万一心,28832
S8,大日本帝國,29500,False,S6,黄昏の旅団,31000
S11,土佐の山間,29500,False,S9,傾奇者皇,30600
S1,風の如く,29000,True,S41,大晋,28100
S10,千本桜零鬼,31138,True,S5,源氏一族2部,29670
S15,天真爛漫,26800,False,S40,春夏秋冬,28100
S46,紅龍,31200,False,S9,傾奇者,31100
S13,明鏡止水,29000,False,S2,天下蒼生,29600
S7,天下人,29023,True,S23,24鯖代表,28121
S7,合肥,29000,False,S25,天上天下,30600
S2,洒々落々,26800,False,S21,新日薙帝國,28368
S21,幸運の大桜,31200,True,S33,百折不撓,29100
S35,光風霽月,29000,True,S2,新時代,28100
S8,九州同盟,26800,False,S27,ひよこ隊,28400
S5,たけのこの里,31200,True,S15,雅,29600
S13,念仏喫茶,26784,False,S15,紀伊,26900
S10,武装戦線,29000,True,S37,ヒゲガール,28100
S10,一人旅,26800,False,S8,アルナ軍,28161
S9,武装農民,28939,False,S35,太郎丸,29600
S17,乱れ雪月花,28500,False,S29,閻魔,29600
S27,酔いどれ屋w,30700,True,S17,九州天皇會,29189
S35,パイパニック,26300,False,S17,極楽浄土,26900
S29,閻魔,30700,True,S17,乱れ雪月花,29600
S21,花火百景,28500,True,S13,四国連合,27600
S37,威風凛々,28500,True,S31,金色の皇翼,27600
S35,暁,28411,False,S37,疾風迅雷,29530
S5,源氏一族2部,28570,False,S10,千本桜零鬼,30038
S6,里見八犬伝,26300,False,S31,ゼロ魔,27400
S8,鎌倉幕府,28539,True,S25,桜花乱舞,27600
S2,天下蒼生,30700,True,S13,明鏡止水,30100
S35,太郎丸,30700,True,S9,武装農民,30039
S31,ゼロ魔,28500,True,S6,里見八犬伝,27400
S15,雅,28500,False,S5,たけのこの里,30100
S37,疾風迅雷,30630,True,S35,暁,29511
S7,続、不協和音,26300,True,S1,炎上軍,24900
S23,月面歩行,28000,True,S19,玄武,27100
S29,xxx,21500,False,S33,最後の晩餐,21300
S49,戦国松千代祭,30200,False,S4,涼風一陣,33306
S19,遊嬉宴楽,28000,True,S27,遊楽庵,27600
S45,ハム一族,30200,True,S4,狭間,28800
S17,九州天皇會,28089,False,S27,酔いどれ屋w,29600
S17,極楽浄土,28000,True,S35,パイパニック,27400
S33,百折不撓,28000,False,S21,幸運の大桜,30100
S6,化楽天,28000,True,S25,風神雷神,25916
S15,紀伊,28000,True,S13,念仏喫茶,27884
S29,寝具連合,28000,True,S9,FM807,26900
S43,花魁道中,30200,False,S27,戦国の花,33244
S29,九州総統連合,25800,True,S4,天下静謐,23889
S9,FM807,25800,False,S29,寝具連合,26900
S29,韋駄天,28000,False,S17,RAVENS,28800
S17,TITANS,30200,False,S11,しす派,35500
S31,愛一,27500,True,S19,乙女桔梗,26400
S27,不倶戴天,23100,-1,S33,武田家,23200
S5,臥龍戴天,25300,False,S4,毘沙門天,26600
S40,瑞巌寺,27500,False,S7,安芸諸国連合,28435
S19,其除如林,25300,False,S2,エゴイスト,26600
S8,羅針盤,27500,True,S31,義風堂々,26400
S17,BASARA,25300,False,S3,成田長親,26600
S15,天下一品,25300,True,S23,美酒佳肴,23711
S35,太閤立志伝,27500,False,S15,一網打尽,28900
S8,和気藹々,27500,False,S13,満足同盟,28800
S40,龍谷山,21119,-1,S25,倭寇,21900
S38,爆弾一味,27500,False,S10,威風堂々,28900
S6,軍神,27500,True,S29,秦国,26581
S31,義風堂々,25300,False,S8,羅針盤,26400
S9,魔の巣,27500,False,S3,紅蓮の刃,28900
S19,乙女桔梗,25300,False,S31,愛一,26400
S40,桜花爛漫,27000,True,S13,楽園,25400
S35,ZOO,27000,True,S6,都蘭,25400
S25,風神雷神,24816,False,S6,化楽天,26900
S35,おもち,24800,True,S3,暁,24900
S10,武田一族,26979,True,S31,新天地の酔蓮,25400
S23,24鯖代表,27021,False,S7,天下人,27923
S41,大晋,27000,False,S1,風の如く,27900
S37,ヒゲガール,27000,False,S10,武装戦線,27900
S23,美酒佳肴,22611,False,S15,天下一品,24200
S40,春夏秋冬,29200,True,S15,天真爛漫,27900
S29,アナハイム,27000,True,S7,真田華撃団,25400
S2,新時代,27000,False,S35,光風霽月,27900
S4,天下静謐,22789,False,S29,九州総統連合,24700
S8,アルナ軍,29261,True,S10,一人旅,27900
S7,ひだまりの里,27000,True,S41,下克上,25400
S25,倭寇,20900,-1,S40,龍谷山,22119
S13,楽園,24300,False,S40,桜花爛漫,25900
S33,最後の晩餐,22400,True,S29,xxx,22600
S31,金色の皇翼,26500,False,S37,威風凛々,27400
S13,ピノ連合,26500,True,S27,倭国,24900
S27,遊楽庵,26500,False,S19,遊嬉宴楽,26900
S13,四国連合,26500,False,S21,花火百景,27400
S7,真田華撃団,24300,False,S29,アナハイム,25900
S3,神算鬼謀,26500,True,S13,曉風南薫,25400
S6,都蘭,24300,False,S35,ZOO,25900
S19,乱舞,22000,False,S23,摩利支天,24900
S31,新天地の酔蓮,24300,False,S10,武田一族,25879
S11,風林火山,22210,False,S39,鬼斬り,24900
S41,下克上,24300,False,S7,ひだまりの里,25900
S25,桜花乱舞,26500,False,S8,鎌倉幕府,27439
S33,武田家,22200,-1,S27,不倶戴天,24100
S13,曉風南薫,24300,False,S3,神算鬼謀,25400
S1,巨砲爆裂,23800,True,S15,風林火山,20392
S27,百鬼夜行鳳凰,19900,-1,S44,毎日が本能寺,20200
S1,炎上軍,23800,False,S7,続、不協和音,25200
S19,玄武,26000,False,S23,月面歩行,26900
S11,やみりん,19787,-1,S33,姫沙羅,22300
S27,倭国,23800,False,S13,ピノ連合,25400
S2,東南の風,19836,-1,S4,太陽の子,20900
S3,成田長季,21664,False,S23,和敬静寂,23000
S39,鬼斬り,26000,True,S11,風林火山,23310
S11,RTC,19700,-1,S25,梅の花,22400
S10,死兆星,26000,True,S47,怒髪天,24208
S23,摩利支天,26000,True,S19,乱舞,23100
S19,鬼島津,23703,False,S19,北陸遊撃隊,24400
S3,暁,23800,False,S35,おもち,23700
S4,太陽の子,19900,-1,S2,東南の風,20836
S23,和敬静寂,24100,True,S3,成田長季,22764
S13,満足同盟,29900,True,S8,和気藹々,28600
S2,エゴイスト,27700,True,S19,其除如林,26400
S4,毘沙門天,27700,True,S5,臥龍戴天,26400
S6,黄昏の旅団,32100,True,S8,大日本帝國,30600
S3,成田長親,27700,True,S17,BASARA,26400
S17,RAVENS,29900,True,S29,韋駄天,29100
S44,金吾丸,32100,True,S25,鷹の団,30600
S4,狭間,27700,False,S45,ハム一族,29100
S19,北陸遊撃隊,25500,True,S19,鬼島津,24803
S33,姫沙羅,21300,-1,S11,やみりん,20787
S29,秦国,25481,False,S6,軍神,26400
S4,百万一心,29932,True,S15,朧桜,28400
S25,梅の花,21400,-1,S11,RTC,20700
