,level,power,date
0,28,335.2,2023-05-18
1,27,331.8,2023-05-18
2,27,232.3,2023-05-18
3,27,248.2,2023-05-18
4,27,314.5,2023-05-18
5,25,298.8,2023-05-18
6,24,236.9,2023-05-18
7,23,188.6,2023-05-18
8,25,252.7,2023-05-18
9,27,278.2,2023-05-18
10,26,262.4,2023-05-18
11,23,179.3,2023-05-18
12,25,193.3,2023-05-18
13,26,164.6,2023-05-18
14,25,282.2,2023-05-18
15,24,229.5,2023-05-18
16,22,154.6,2023-05-18
17,24,208.0,2023-05-18
18,23,220.7,2023-05-18
19,21,145.0,2023-05-18
20,25,256.3,2023-05-18
21,26,270.0,2023-05-18
22,25,180.0,2023-05-18
23,22,130.9,2023-05-18
24,25,241.8,2023-05-18
25,22,160.1,2023-05-18
26,26,207.6,2023-05-18
27,24,155.8,2023-05-18
28,23,188.3,2023-05-18
29,24,222.9,2023-05-18
30,22,124.7,2023-05-18
31,21,127.6,2023-05-18
32,23,186.5,2023-05-18
33,24,130.8,2023-05-18
34,24,159.5,2023-05-18
35,26,254.6,2023-05-18
36,26,180.8,2023-05-18
37,25,227.9,2023-05-18
38,26,258.2,2023-05-18
39,23,1.1,2023-05-18
40,26,224.4,2023-05-18
41,24,119.4,2023-05-18
42,26,243.0,2023-05-18
43,21,1101.5,2023-05-18
44,20,86.0,2023-05-18
45,23,96.7,2023-05-18
46,19,73.5,2023-05-18
