,level,power,date
0,24,278.2,2023-05-18
1,24,229.6,2023-05-18
2,25,259.5,2023-05-18
3,25,208.3,2023-05-18
4,22,229.3,2023-05-18
5,27,169.2,2023-05-18
6,22,175.3,2023-05-18
7,20,67.5,2023-05-18
8,22,188.4,2023-05-18
9,24,191.0,2023-05-18
10,25,212.9,2023-05-18
11,25,242.0,2023-05-18
12,25,213.1,2023-05-18
13,22,152.8,2023-05-18
14,26,281.8,2023-05-18
15,23,197.5,2023-05-18
16,25,271.2,2023-05-18
17,23,206.1,2023-05-18
18,20,98.5,2023-05-18
19,22,184.3,2023-05-18
20,22,190.6,2023-05-18
21,25,200.1,2023-05-18
22,24,187.9,2023-05-18
23,20,94.3,2023-05-18
24,21,168.5,2023-05-18
25,21,186.5,2023-05-18
26,22,129.9,2023-05-18
27,25,221.4,2023-05-18
28,25,207.8,2023-05-18
29,22,188.2,2023-05-18
30,19,70.3,2023-05-18
31,25,227.5,2023-05-18
32,20,74.8,2023-05-18
33,22,108.6,2023-05-18
34,21,131.2,2023-05-18
35,2,123.6,2023-05-18
36,20,101.7,2023-05-18
37,21,87.8,2023-05-18
38,11,13.0,2023-05-18
39,24,177.2,2023-05-18
40,18,115.2,2023-05-18
41,19,86.6,2023-05-18
42,25,193.6,2023-05-18
43,24,158.0,2023-05-18
44,20,142.9,2023-05-18
45,20,82.0,2023-05-18
46,19,68.7,2023-05-18
47,18,71.6,2023-05-18
48,24,160.3,2023-05-18
49,12,23.9,2023-05-18
50,19,122.7,2023-05-18
51,25,179.9,2023-05-18
52,7,16.5,2023-05-18
53,24,179.3,2023-05-18
54,17,70.7,2023-05-18
55,21,116.4,2023-05-18
56,19,87.8,2023-05-18
57,20,80.9,2023-05-18
58,23,172.2,2023-05-18
59,19,91.2,2023-05-18
60,20,109.8,2023-05-18
61,20,132.8,2023-05-18
62,21,84.5,2023-05-18
