,level,power,date
0,30,471.5,2023-05-18
1,30,563.1,2023-05-18
2,30,380.2,2023-05-18
3,27,335.3,2023-05-18
4,28,431.1,2023-05-18
5,30,581.7,2023-05-18
6,30,366.1,2023-05-18
7,29,376.9,2023-05-18
8,29,358.9,2023-05-18
9,29,337.3,2023-05-18
10,28,339.7,2023-05-18
11,27,317.5,2023-05-18
12,27,299.3,2023-05-18
13,27,263.5,2023-05-18
14,27,312.4,2023-05-18
15,28,279.0,2023-05-18
16,28,320.6,2023-05-18
17,28,316.6,2023-05-18
18,29,319.9,2023-05-18
19,28,315.6,2023-05-18
20,27,394.7,2023-05-18
21,27,243.2,2023-05-18
22,29,375.3,2023-05-18
23,27,268.1,2023-05-18
24,26,239.1,2023-05-18
25,28,309.8,2023-05-18
26,27,287.0,2023-05-18
27,26,291.0,2023-05-18
28,27,350.0,2023-05-18
29,30,375.8,2023-05-18
30,29,343.2,2023-05-18
31,24,251.6,2023-05-18
32,29,280.2,2023-05-18
33,28,277.3,2023-05-18
34,28,319.8,2023-05-18
35,22,191.3,2023-05-18
36,30,359.1,2023-05-18
37,30,404.0,2023-05-18
38,28,309.5,2023-05-18
39,26,241.3,2023-05-18
40,29,3.0,2023-05-18
41,27,310.3,2023-05-18
42,26,196.1,2023-05-18
43,28,304.9,2023-05-18
44,27,309.1,2023-05-18
45,30,509.5,2023-05-18
46,28,298.8,2023-05-18
47,25,194.3,2023-05-18
48,26,269.6,2023-05-18
49,27,263.8,2023-05-18
50,29,380.6,2023-05-18
