,level,power,date
0,29,373.2,2023-05-21
1,30,645.1,2023-05-21
2,30,496.4,2023-05-21
3,30,457.5,2023-05-21
4,30,546.4,2023-05-21
5,30,623.1,2023-05-21
6,25,273.4,2023-05-21
7,20,98.3,2023-05-21
8,27,341.2,2023-05-21
9,30,501.3,2023-05-21
10,25,207.6,2023-05-21
11,25,311.7,2023-05-21
12,28,419.9,2023-05-21
13,22,161.5,2023-05-21
14,26,256.5,2023-05-21
15,27,335.2,2023-05-21
16,30,437.8,2023-05-21
17,29,286.7,2023-05-21
18,24,287.3,2023-05-21
19,21,125.9,2023-05-21
20,24,236.4,2023-05-21
21,30,473.1,2023-05-21
22,24,159.8,2023-05-21
23,28,317.1,2023-05-21
24,21,75.6,2023-05-21
25,26,211.0,2023-05-21
26,25,253.1,2023-05-21
27,26,337.5,2023-05-21
28,26,347.6,2023-05-21
29,28,433.9,2023-05-21
30,27,290.2,2023-05-21
31,26,349.3,2023-05-21
32,25,356.4,2023-05-21
33,26,326.1,2023-05-21
34,26,270.2,2023-05-21
35,24,170.7,2023-05-21
36,26,234.5,2023-05-21
37,27,269.7,2023-05-21
38,2,155.8,2023-05-21
39,24,238.0,2023-05-21
40,27,221.2,2023-05-21
41,24,211.3,2023-05-21
42,25,309.2,2023-05-21
43,25,212.7,2023-05-21
44,24,192.3,2023-05-21
45,2,119.3,2023-05-21
46,25,205.5,2023-05-21
47,13,29.2,2023-05-21
48,28,388.7,2023-05-21
49,6,5.3,2023-05-21
50,25,332.3,2023-05-21
51,27,306.9,2023-05-21
52,22,202.5,2023-05-21
53,24,115.5,2023-05-21
54,23,131.2,2023-05-21
55,25,322.2,2023-05-21
56,24,239.7,2023-05-21
57,27,245.0,2023-05-21
58,26,215.1,2023-05-21
59,23,123.8,2023-05-21
60,24,190.0,2023-05-21
61,27,236.3,2023-05-21
62,21,112.9,2023-05-21
63,27,202.0,2023-05-21
64,20,128.9,2023-05-21
65,24,194.0,2023-05-21
66,19,91.4,2023-05-21
67,22,100.5,2023-05-21
68,17,50.4,2023-05-21
