,level,power,date
0,28,551.0,2023-05-21
1,30,601.5,2023-05-21
2,29,434.5,2023-05-21
3,30,601.6,2023-05-21
4,18,96.3,2023-05-21
5,30,541.2,2023-05-21
6,30,484.0,2023-05-21
7,29,403.1,2023-05-21
8,28,445.7,2023-05-21
9,27,420.9,2023-05-21
10,30,416.8,2023-05-21
11,30,636.9,2023-05-21
12,27,306.7,2023-05-21
13,30,666.6,2023-05-21
14,27,404.2,2023-05-21
15,28,389.5,2023-05-21
16,27,330.1,2023-05-21
17,29,312.4,2023-05-21
18,29,372.2,2023-05-21
19,16,48.7,2023-05-21
20,29,390.3,2023-05-21
21,30,442.5,2023-05-21
22,30,493.8,2023-05-21
23,30,358.7,2023-05-21
24,30,470.4,2023-05-21
25,27,412.0,2023-05-21
26,29,324.4,2023-05-21
27,23,158.4,2023-05-21
28,27,348.7,2023-05-21
29,30,491.7,2023-05-21
30,29,442.0,2023-05-21
31,30,472.8,2023-05-21
32,18,73.2,2023-05-21
33,23,202.6,2023-05-21
34,24,212.5,2023-05-21
35,28,312.9,2023-05-21
36,26,328.3,2023-05-21
37,30,437.8,2023-05-21
38,26,380.8,2023-05-21
39,27,422.2,2023-05-21
40,26,247.2,2023-05-21
41,30,434.5,2023-05-21
42,28,298.0,2023-05-21
43,26,309.2,2023-05-21
44,29,332.2,2023-05-21
45,29,408.6,2023-05-21
46,27,318.7,2023-05-21
47,28,320.2,2023-05-21
48,25,169.9,2023-05-21
49,23,150.2,2023-05-21
50,24,147.2,2023-05-21
51,25,233.2,2023-05-21
52,30,301.8,2023-05-21
53,28,396.4,2023-05-21
54,30,373.6,2023-05-21
55,29,441.5,2023-05-21
