level,power,date
29,356.8,2023-09-20
25,281.1,2023-09-20
24,235.9,2023-09-20
26,223.9,2023-09-20
23,217.7,2023-09-20
24,216.3,2023-09-20
24,215.6,2023-09-20
24,203.0,2023-09-20
26,198.4,2023-09-20
26,196.8,2023-09-20
23,196.5,2023-09-20
25,195.4,2023-09-20
24,195.0,2023-09-20
23,187.1,2023-09-20
23,154.3,2023-09-20
21,149.1,2023-09-20
24,146.4,2023-09-20
20,146.2,2023-09-20
24,142.2,2023-09-20
24,139.3,2023-09-20
24,137.0,2023-09-20
22,136.9,2023-09-20
23,136.7,2023-09-20
19,134.1,2023-09-20
22,117.6,2023-09-20
18,109.0,2023-09-20
21,106.4,2023-09-20
22,99.2,2023-09-20
19,99.1,2023-09-20
20,97.8,2023-09-20
19,95.8,2023-09-20
21,94.3,2023-09-20
23,82.9,2023-09-20
19,81.0,2023-09-20
22,77.7,2023-09-20
18,74.6,2023-09-20
19,72.7,2023-09-20
18,63.7,2023-09-20
20,58.1,2023-09-20
15,47.4,2023-09-20
15,47.1,2023-09-20
16,40.1,2023-09-20
16,36.5,2023-09-20
12,33.7,2023-09-20
15,29.0,2023-09-20
11,28.7,2023-09-20
18,25.7,2023-09-20
12,24.0,2023-09-20
11,20.0,2023-09-20
11,17.1,2023-09-20
8,14.5,2023-09-20
11,12.7,2023-09-20
8,7.8,2023-09-20
