level,power,date
29,404.7,2023-06-24
30,396.5,2023-06-24
29,395.0,2023-06-24
29,375.3,2023-06-24
29,374.0,2023-06-24
29,350.7,2023-06-24
29,350.5,2023-06-24
29,344.0,2023-06-24
29,335.1,2023-06-24
29,335.0,2023-06-24
28,329.4,2023-06-24
28,328.4,2023-06-24
29,327.5,2023-06-24
29,323.5,2023-06-24
28,316.5,2023-06-24
28,310.4,2023-06-24
26,307.5,2023-06-24
28,307.4,2023-06-24
27,303.2,2023-06-24
26,293.7,2023-06-24
26,289.9,2023-06-24
27,287.6,2023-06-24
25,282.3,2023-06-24
27,281.8,2023-06-24
25,276.0,2023-06-24
27,272.1,2023-06-24
24,267.9,2023-06-24
23,266.1,2023-06-24
25,257.2,2023-06-24
25,255.8,2023-06-24
27,255.1,2023-06-24
25,254.7,2023-06-24
26,253.0,2023-06-24
25,252.6,2023-06-24
26,244.8,2023-06-24
26,243.6,2023-06-24
27,242.0,2023-06-24
24,240.9,2023-06-24
26,240.9,2023-06-24
25,235.6,2023-06-24
23,233.6,2023-06-24
25,227.7,2023-06-24
24,227.5,2023-06-24
23,225.9,2023-06-24
22,217.1,2023-06-24
25,216.2,2023-06-24
26,215.8,2023-06-24
26,210.5,2023-06-24
24,208.6,2023-06-24
25,199.1,2023-06-24
24,198.8,2023-06-24
26,197.7,2023-06-24
25,184.6,2023-06-24
26,183.8,2023-06-24
25,178.2,2023-06-24
25,172.0,2023-06-24
24,155.6,2023-06-24
23,141.6,2023-06-24
22,137.9,2023-06-24
19,123.1,2023-06-24
20,92.7,2023-06-24
20,58.9,2023-06-24
19,56.1,2023-06-24
