level,power,date
23.0,189.7,2023-06-11
21.0,136.7,2023-06-11
18.0,101.9,2023-06-11
20.0,98.5,2023-06-11
18.0,80.5,2023-06-11
19.0,79.3,2023-06-11
18.0,71.6,2023-06-11
19.0,67.4,2023-06-11
17.0,59.9,2023-06-11
17.0,57.7,2023-06-11
17.0,56.3,2023-06-11
20.0,55.3,2023-06-11
18.0,54.9,2023-06-11
17.0,52.3,2023-06-11
20.0,51.5,2023-06-11
17.0,49.1,2023-06-11
18.0,48.3,2023-06-11
18.0,48.0,2023-06-11
16.0,43.5,2023-06-11
17.0,43.1,2023-06-11
16.0,42.5,2023-06-11
14.0,36.0,2023-06-11
17.0,34.1,2023-06-11
14.0,32.7,2023-06-11
13.0,29.8,2023-06-11
13.0,24.3,2023-06-11
13.0,24.0,2023-06-11
11.0,23.2,2023-06-11
11.0,19.3,2023-06-11
9.0,19.2,2023-06-11
10.0,18.4,2023-06-11
11.0,16.6,2023-06-11
9.0,16.4,2023-06-11
9.0,16.3,2023-06-11
8.0,12.8,2023-06-11
9.0,11.8,2023-06-11
8.0,8.7,2023-06-11
