level,power,date
32,813.8,2023-09-20
32,752.8,2023-09-20
32,750.3,2023-09-20
31,748.9,2023-09-20
32,744.2,2023-09-20
31,740.6,2023-09-20
31,739.7,2023-09-20
31,710.6,2023-09-20
31,693.6,2023-09-20
31,675.8,2023-09-20
31,667.5,2023-09-20
31,667.1,2023-09-20
30,660.1,2023-09-20
31,638.5,2023-09-20
31,625.6,2023-09-20
30,616.7,2023-09-20
30,614.4,2023-09-20
31,608.9,2023-09-20
31,607.5,2023-09-20
31,594.4,2023-09-20
30,591.2,2023-09-20
30,575.6,2023-09-20
31,575.5,2023-09-20
30,568.8,2023-09-20
30,564.9,2023-09-20
31,543.9,2023-09-20
30,525.1,2023-09-20
28,502.0,2023-09-20
30,488.4,2023-09-20
30,487.2,2023-09-20
29,476.9,2023-09-20
30,470.2,2023-09-20
30,465.7,2023-09-20
29,437.2,2023-09-20
30,437.0,2023-09-20
26,382.5,2023-09-20
27,358.8,2023-09-20
28,336.2,2023-09-20
26,335.3,2023-09-20
27,334.5,2023-09-20
27,330.5,2023-09-20
26,325.6,2023-09-20
26,319.0,2023-09-20
27,291.8,2023-09-20
28,276.0,2023-09-20
26,263.7,2023-09-20
26,258.6,2023-09-20
26,243.6,2023-09-20
27,232.7,2023-09-20
27,226.4,2023-09-20
27,224.8,2023-09-20
26,222.0,2023-09-20
26,216.6,2023-09-20
23,102.6,2023-09-20
21,85.0,2023-09-20
18,76.9,2023-09-20
19,55.0,2023-09-20
