,level,power,date
0,30,421.1,2023-05-21
1,30,429.6,2023-05-21
2,30,455.5,2023-05-21
3,30,460.7,2023-05-21
4,30,458.3,2023-05-21
5,30,517.8,2023-05-21
6,28,443.0,2023-05-21
7,30,610.7,2023-05-21
8,24,318.9,2023-05-21
9,30,389.6,2023-05-21
10,27,328.7,2023-05-21
11,30,446.0,2023-05-21
12,28,299.9,2023-05-21
13,30,501.8,2023-05-21
14,22,188.7,2023-05-21
15,30,447.6,2023-05-21
16,27,378.3,2023-05-21
17,28,402.3,2023-05-21
18,30,526.1,2023-05-21
19,29,396.2,2023-05-21
20,25,320.3,2023-05-21
21,30,460.2,2023-05-21
22,30,537.1,2023-05-21
23,30,507.7,2023-05-21
24,25,384.9,2023-05-21
25,30,408.1,2023-05-21
26,29,345.9,2023-05-21
27,30,433.9,2023-05-21
28,24,330.7,2023-05-21
29,27,389.1,2023-05-21
30,30,556.4,2023-05-21
31,30,490.2,2023-05-21
32,30,496.9,2023-05-21
33,27,247.3,2023-05-21
34,25,370.5,2023-05-21
35,29,409.8,2023-05-21
36,28,331.6,2023-05-21
37,29,390.3,2023-05-21
38,24,209.0,2023-05-21
39,26,314.2,2023-05-21
40,27,294.8,2023-05-21
41,30,475.0,2023-05-21
42,25,248.9,2023-05-21
43,27,304.1,2023-05-21
44,24,306.6,2023-05-21
45,25,271.3,2023-05-21
46,30,607.6,2023-05-21
47,28,402.3,2023-05-21
48,25,170.5,2023-05-21
49,27,422.1,2023-05-21
50,29,386.3,2023-05-21
51,29,455.8,2023-05-21
52,25,335.6,2023-05-21
53,26,325.0,2023-05-21
54,28,251.7,2023-05-21
55,26,283.8,2023-05-21
56,28,345.4,2023-05-21
57,26,223.7,2023-05-21
58,30,357.6,2023-05-21
59,25,178.5,2023-05-21
60,22,97.8,2023-05-21
61,25,300.7,2023-05-21
62,26,208.3,2023-05-21
63,26,244.0,2023-05-21
64,25,342.7,2023-05-21
65,27,256.3,2023-05-21
