,level,power,date
0,30,564.7,2023-05-21
1,30,581.8,2023-05-21
2,30,598.0,2023-05-21
3,30,484.5,2023-05-21
4,30,672.9,2023-05-21
5,30,633.7,2023-05-21
6,30,589.9,2023-05-21
7,30,457.6,2023-05-21
8,30,625.4,2023-05-21
9,30,553.8,2023-05-21
10,30,474.6,2023-05-21
11,28,414.6,2023-05-21
12,30,492.6,2023-05-21
13,30,547.8,2023-05-21
14,29,449.2,2023-05-21
15,30,367.3,2023-05-21
16,30,381.5,2023-05-21
17,30,547.1,2023-05-21
18,27,397.3,2023-05-21
19,29,264.2,2023-05-21
20,30,531.0,2023-05-21
21,29,372.4,2023-05-21
22,30,588.7,2023-05-21
23,28,282.2,2023-05-21
24,30,436.1,2023-05-21
25,27,367.9,2023-05-21
26,30,689.3,2023-05-21
27,29,462.9,2023-05-21
28,30,443.9,2023-05-21
29,30,479.0,2023-05-21
30,30,528.2,2023-05-21
31,30,414.1,2023-05-21
32,28,290.1,2023-05-21
33,29,320.4,2023-05-21
34,29,322.9,2023-05-21
