,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,30,887.8,2023-05-24
1,1,1,1,1,1,1,30,717.2,2023-05-24
2,2,2,2,2,2,2,30,646.1,2023-05-24
3,3,3,3,3,3,3,30,593.8,2023-05-24
4,4,4,4,4,4,4,30,678.9,2023-05-24
5,5,5,5,5,5,5,30,763.9,2023-05-24
6,6,6,6,6,6,6,30,758.4,2023-05-24
7,7,7,7,7,7,7,30,748.9,2023-05-24
8,8,8,8,8,8,8,30,714.9,2023-05-24
9,9,9,9,9,9,9,30,664.1,2023-05-24
10,10,10,10,10,10,10,30,601.2,2023-05-24
11,11,11,11,11,11,11,30,685.4,2023-05-24
12,12,12,12,12,12,12,30,654.1,2023-05-24
13,13,13,13,13,13,13,30,668.6,2023-05-24
14,14,14,14,14,14,14,30,682.3,2023-05-24
15,15,15,15,15,15,15,30,591.2,2023-05-24
16,16,16,16,16,16,16,30,654.3,2023-05-24
17,17,17,17,17,17,17,30,494.0,2023-05-24
18,18,18,18,18,18,18,30,498.2,2023-05-24
19,19,19,19,19,19,19,30,739.7,2023-05-24
20,20,20,20,20,20,20,30,606.9,2023-05-24
21,21,21,21,21,21,21,30,625.8,2023-05-24
22,22,22,22,22,22,22,30,770.2,2023-05-24
23,23,23,23,23,23,23,30,485.4,2023-05-24
24,24,24,24,24,24,24,30,624.7,2023-05-24
25,25,25,25,25,25,25,30,711.2,2023-05-24
26,26,26,26,26,26,26,30,451.3,2023-05-24
27,27,27,27,27,27,27,29,373.2,2023-05-24
28,28,28,28,28,28,28,30,541.5,2023-05-24
29,29,29,29,29,29,29,30,597.4,2023-05-24
30,30,30,30,30,30,30,30,674.6,2023-05-24
31,31,31,31,31,31,31,30,513.7,2023-05-24
32,32,32,32,32,32,32,30,516.0,2023-05-24
33,33,33,33,33,33,33,29,451.6,2023-05-24
34,34,34,34,34,34,34,30,723.1,2023-05-24
35,35,35,35,35,35,35,30,624.9,2023-05-24
36,36,36,36,36,36,36,30,590.0,2023-05-24
37,37,37,37,37,37,37,30,649.0,2023-05-24
38,38,38,38,38,38,38,29,459.5,2023-05-24
39,39,39,39,39,39,39,29,392.9,2023-05-24
40,40,40,40,40,40,40,30,591.3,2023-05-24
41,41,41,41,41,41,41,30,591.0,2023-05-24
42,42,42,42,42,42,42,30,557.6,2023-05-24
43,43,43,43,43,43,43,30,497.4,2023-05-24
44,44,44,44,44,44,44,30,612.5,2023-05-24
45,45,45,45,45,45,45,30,657.0,2023-05-24
46,46,46,46,46,46,46,28,354.1,2023-05-24
47,47,47,47,47,47,47,29,510.7,2023-05-24
48,48,48,48,48,48,48,30,500.5,2023-05-24
49,49,49,49,49,49,49,30,415.7,2023-05-24
50,50,50,50,50,50,50,30,479.2,2023-05-24
51,51,51,51,51,51,51,30,737.0,2023-05-24
52,52,52,52,52,52,52,30,613.7,2023-05-24
53,53,53,53,53,53,53,30,683.3,2023-05-24
54,54,54,54,54,54,54,30,417.9,2023-05-24
55,55,55,55,55,55,55,30,726.0,2023-05-24
56,56,56,56,56,56,56,30,658.1,2023-05-24
57,57,57,57,57,57,57,30,547.5,2023-05-24
58,58,58,58,58,58,58,30,533.4,2023-05-24
59,59,59,59,59,59,59,30,609.1,2023-05-24
60,60,60,60,60,60,60,30,738.3,2023-05-24
61,61,61,61,61,61,61,30,1011.0,2023-05-24
62,62,62,62,62,62,62,30,443.2,2023-05-24
63,63,63,63,63,63,63,30,614.6,2023-05-24
64,64,64,64,64,64,64,30,398.4,2023-05-24
65,65,65,65,65,65,65,30,658.9,2023-05-24
66,66,66,66,66,66,66,30,406.5,2023-05-24
67,67,67,67,67,67,67,30,520.2,2023-05-24
68,68,68,68,68,68,68,30,579.1,2023-05-24
