,level,power,date
0,28,353.6,2023-05-21
1,30,285.5,2023-05-21
2,27,400.1,2023-05-21
3,28,389.2,2023-05-21
4,27,319.1,2023-05-21
5,29,360.5,2023-05-21
6,28,369.9,2023-05-21
7,25,152.3,2023-05-21
8,19,86.8,2023-05-21
9,23,161.4,2023-05-21
10,29,397.6,2023-05-21
11,30,395.2,2023-05-21
12,23,271.2,2023-05-21
13,27,331.0,2023-05-21
14,28,385.1,2023-05-21
15,26,312.1,2023-05-21
16,26,202.7,2023-05-21
17,26,279.1,2023-05-21
18,28,356.9,2023-05-21
19,29,365.9,2023-05-21
20,25,273.4,2023-05-21
21,27,260.4,2023-05-21
22,28,284.7,2023-05-21
23,22,160.8,2023-05-21
24,28,332.1,2023-05-21
25,30,380.7,2023-05-21
26,30,323.4,2023-05-21
27,27,286.9,2023-05-21
28,27,264.6,2023-05-21
29,29,334.6,2023-05-21
30,28,355.2,2023-05-21
31,24,290.0,2023-05-21
32,26,266.6,2023-05-21
