,level,power,date
0,29,416.8,2023-05-16
1,29,442.2,2023-05-16
2,30,458.2,2023-05-16
3,30,415.1,2023-05-16
4,28,329.5,2023-05-16
5,27,308.6,2023-05-16
6,26,369.1,2023-05-16
7,28,371.5,2023-05-16
8,27,272.3,2023-05-16
9,29,344.6,2023-05-16
10,28,242.9,2023-05-16
11,26,240.8,2023-05-16
12,29,465.8,2023-05-16
13,30,354.1,2023-05-16
14,28,353.2,2023-05-16
15,26,254.5,2023-05-16
16,28,377.9,2023-05-16
17,29,329.1,2023-05-16
18,28,322.1,2023-05-16
19,28,295.9,2023-05-16
20,29,349.6,2023-05-16
21,26,362.5,2023-05-16
22,28,439.5,2023-05-16
23,29,326.5,2023-05-16
24,26,259.9,2023-05-16
25,28,398.1,2023-05-16
26,29,385.9,2023-05-16
27,27,235.9,2023-05-16
28,27,270.5,2023-05-16
29,29,317.1,2023-05-16
30,29,387.2,2023-05-16
31,27,346.6,2023-05-16
32,27,238.0,2023-05-16
33,26,188.1,2023-05-16
34,28,280.9,2023-05-16
35,26,332.8,2023-05-16
36,28,385.1,2023-05-16
37,25,194.1,2023-05-16
38,24,172.6,2023-05-16
39,29,361.3,2023-05-16
40,18,42.8,2023-05-16
41,27,201.8,2023-05-16
42,19,44.3,2023-05-16
