,level,power,date
0,29,357.8,2023-05-16
1,27,363.8,2023-05-16
2,25,330.1,2023-05-16
3,25,303.2,2023-05-16
4,28,390.4,2023-05-16
5,28,317.4,2023-05-16
6,27,383.1,2023-05-16
7,25,263.8,2023-05-16
8,26,221.8,2023-05-16
9,28,310.6,2023-05-16
10,27,311.4,2023-05-16
11,25,252.1,2023-05-16
12,28,332.5,2023-05-16
13,27,233.0,2023-05-16
14,25,332.0,2023-05-16
15,22,228.5,2023-05-16
16,29,333.1,2023-05-16
17,29,354.4,2023-05-16
18,26,322.4,2023-05-16
19,25,283.1,2023-05-16
20,29,274.6,2023-05-16
21,29,324.7,2023-05-16
22,26,247.1,2023-05-16
23,24,248.0,2023-05-16
24,26,282.1,2023-05-16
25,25,346.0,2023-05-16
26,25,214.1,2023-05-16
27,27,250.7,2023-05-16
28,26,177.0,2023-05-16
29,26,281.4,2023-05-16
30,22,161.6,2023-05-16
31,23,147.2,2023-05-16
32,20,100.5,2023-05-16
33,24,142.3,2023-05-16
34,22,117.8,2023-05-16
35,20,86.5,2023-05-16
36,24,261.4,2023-05-16
37,22,95.9,2023-05-16
38,28,254.2,2023-05-16
39,27,195.7,2023-05-16
40,22,73.2,2023-05-16
41,22,179.9,2023-05-16
42,23,179.9,2023-05-16
43,22,202.2,2023-05-16
44,20,88.4,2023-05-16
45,22,173.5,2023-05-16
46,18,98.7,2023-05-16
47,22,178.1,2023-05-16
48,22,107.4,2023-05-16
