,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,30,540.2,2023-05-16
1,1,1,30,538.6,2023-05-16
2,2,2,30,508.2,2023-05-16
3,3,3,30,475.1,2023-05-16
4,4,4,30,689.8,2023-05-16
5,5,5,30,510.0,2023-05-16
6,6,6,30,495.8,2023-05-16
7,7,7,30,480.0,2023-05-16
8,8,8,30,471.3,2023-05-16
9,9,9,30,463.9,2023-05-16
10,10,10,30,429.7,2023-05-16
11,11,11,30,419.7,2023-05-16
12,12,12,30,507.1,2023-05-16
13,13,13,30,452.9,2023-05-16
14,14,14,28,285.2,2023-05-16
15,15,15,28,380.2,2023-05-16
16,16,16,29,357.5,2023-05-16
17,17,17,29,430.7,2023-05-16
18,18,18,30,616.3,2023-05-16
19,19,19,30,625.1,2023-05-16
20,20,20,30,550.6,2023-05-16
21,21,21,30,487.1,2023-05-16
22,22,22,30,430.4,2023-05-16
23,23,23,30,526.7,2023-05-16
24,24,24,30,582.8,2023-05-16
25,25,25,29,354.4,2023-05-16
26,26,26,30,654.8,2023-05-16
27,27,27,29,406.3,2023-05-16
28,28,28,29,347.4,2023-05-16
29,29,29,30,428.3,2023-05-16
30,30,30,30,675.5,2023-05-16
31,31,31,30,452.7,2023-05-16
32,32,32,27,363.0,2023-05-16
33,33,33,30,478.7,2023-05-16
34,34,34,28,353.1,2023-05-16
35,35,35,30,447.0,2023-05-16
36,36,36,29,441.4,2023-05-16
37,37,37,30,691.2,2023-05-16
38,38,38,30,465.8,2023-05-16
39,39,39,30,473.9,2023-05-16
40,40,40,30,488.7,2023-05-16
41,41,41,29,362.7,2023-05-16
42,42,42,29,366.3,2023-05-16
43,43,43,29,449.8,2023-05-16
44,44,44,29,389.5,2023-05-16
45,45,45,30,511.4,2023-05-16
46,46,46,29,389.4,2023-05-16
47,47,47,30,461.3,2023-05-16
48,48,48,28,310.4,2023-05-16
49,49,49,29,447.2,2023-05-16
50,50,50,29,468.8,2023-05-16
51,51,51,30,420.4,2023-05-16
52,52,52,29,363.5,2023-05-16
53,53,53,30,584.8,2023-05-16
54,54,54,29,395.2,2023-05-16
55,55,55,29,395.9,2023-05-16
56,56,56,29,399.3,2023-05-16
57,57,57,29,401.5,2023-05-16
58,58,58,28,364.0,2023-05-16
59,59,59,30,580.0,2023-05-16
60,60,60,27,282.4,2023-05-16
61,61,61,30,465.8,2023-05-16
62,62,62,30,528.6,2023-05-16
63,63,63,29,288.4,2023-05-16
64,64,64,29,372.0,2023-05-16
65,65,65,29,312.2,2023-05-16
66,66,66,30,552.0,2023-05-16
67,67,67,29,364.3,2023-05-16
