,level,power,date
0,30,764.8,2023-05-08
1,30,606.9,2023-05-08
2,30,614.8,2023-05-08
3,30,657.0,2023-05-08
4,30,609.9,2023-05-08
5,30,629.9,2023-05-08
6,30,560.2,2023-05-08
7,30,525.7,2023-05-08
8,30,492.9,2023-05-08
9,30,489.5,2023-05-08
10,30,484.1,2023-05-08
11,30,477.9,2023-05-08
12,30,446.3,2023-05-08
13,30,432.7,2023-05-08
14,30,398.5,2023-05-08
15,29,468.5,2023-05-08
16,29,426.1,2023-05-08
17,29,400.2,2023-05-08
18,29,372.3,2023-05-08
19,28,478.3,2023-05-08
20,28,415.8,2023-05-08
21,27,324.7,2023-05-08
22,30,568.8,2023-05-08
23,30,544.9,2023-05-08
24,30,483.4,2023-05-08
25,30,595.7,2023-05-08
26,30,475.7,2023-05-08
27,29,412.4,2023-05-08
28,30,448.8,2023-05-08
29,30,645.1,2023-05-08
30,30,417.5,2023-05-08
31,30,588.7,2023-05-08
32,30,479.0,2023-05-08
33,30,550.5,2023-05-08
34,30,454.1,2023-05-08
35,30,610.4,2023-05-08
36,28,446.6,2023-05-08
37,30,430.9,2023-05-08
38,28,250.5,2023-05-08
39,29,408.2,2023-05-08
40,30,452.5,2023-05-08
41,29,385.3,2023-05-08
42,28,419.9,2023-05-08
43,29,408.9,2023-05-08
44,29,390.8,2023-05-08
45,30,334.6,2023-05-08
46,28,366.1,2023-05-08
47,29,427.3,2023-05-08
48,28,388.5,2023-05-08
49,30,627.9,2023-05-08
50,28,416.2,2023-05-08
51,30,391.6,2023-05-08
52,30,427.0,2023-05-08
53,30,473.1,2023-05-08
54,29,489.6,2023-05-08
55,29,473.7,2023-05-08
56,28,428.6,2023-05-08
57,30,410.6,2023-05-08
58,27,341.7,2023-05-08
59,30,373.9,2023-05-08
60,25,298.7,2023-05-08
61,30,433.1,2023-05-08
62,30,745.1,2023-05-08
63,30,494.6,2023-05-08
