level,power,date
30,759.0,2023-08-03
31,708.6,2023-08-03
31,698.8,2023-08-03
30,677.5,2023-08-03
30,665.9,2023-08-03
30,630.2,2023-08-03
30,625.5,2023-08-03
30,622.3,2023-08-03
30,612.3,2023-08-03
30,578.4,2023-08-03
30,574.3,2023-08-03
30,561.0,2023-08-03
30,536.5,2023-08-03
30,532.9,2023-08-03
30,527.5,2023-08-03
30,526.9,2023-08-03
29,480.68,2023-08-03
30,478.8,2023-08-03
30,476.9,2023-08-03
28,461.6,2023-08-03
30,438.6,2023-08-03
28,425.3,2023-08-03
29,417.5,2023-08-03
30,416.6,2023-08-03
27,401.4,2023-08-03
27,399.7,2023-08-03
28,397.0,2023-08-03
29,396.6,2023-08-03
30,388.6,2023-08-03
29,373.4,2023-08-03
30,365.2,2023-08-03
26,363.9,2023-08-03
27,362.7,2023-08-03
26,359.2,2023-08-03
26,358.5,2023-08-03
29,352.3,2023-08-03
28,345.8,2023-08-03
28,320.6,2023-08-03
26,316.9,2023-08-03
25,284.5,2023-08-03
29,280.6,2023-08-03
25,273.3,2023-08-03
26,255.3,2023-08-03
24,226.7,2023-08-03
25,213.7,2023-08-03
21,152.7,2023-08-03
19,66.6,2023-08-03
11,6.4,2023-08-03
