level,power,date
30,644.9,2023-06-10
30,581.9,2023-06-10
30,533.2,2023-06-10
30,523.1,2023-06-10
30,509.2,2023-06-10
30,502.2,2023-06-10
30,500.5,2023-06-10
30,477.2,2023-06-10
30,475.1,2023-06-10
30,471.5,2023-06-10
30,470.5,2023-06-10
30,469.9,2023-06-10
30,459.0,2023-06-10
30,455.3,2023-06-10
29,443.4,2023-06-10
29,431.2,2023-06-10
30,425.3,2023-06-10
28,411.1,2023-06-10
29,409.4,2023-06-10
30,405.3,2023-06-10
29,402.6,2023-06-10
30,394.8,2023-06-10
30,386.7,2023-06-10
29,381.0,2023-06-10
25,378.2,2023-06-10
29,376.3,2023-06-10
25,363.2,2023-06-10
28,353.2,2023-06-10
28,351.5,2023-06-10
29,351.3,2023-06-10
28,351.2,2023-06-10
29,347.0,2023-06-10
29,341.9,2023-06-10
29,338.3,2023-06-10
30,331.9,2023-06-10
29,326.1,2023-06-10
27,311.0,2023-06-10
29,308.2,2023-06-10
28,306.0,2023-06-10
26,301.7,2023-06-10
28,293.2,2023-06-10
27,290.5,2023-06-10
26,285.9,2023-06-10
29,284.9,2023-06-10
25,279.4,2023-06-10
27,264.5,2023-06-10
28,246.2,2023-06-10
28,217.0,2023-06-10
25,158.6,2023-06-10
24,144.3,2023-06-10
24,144.1,2023-06-10
22,101.55,2023-06-10
19,71.4,2023-06-10
