level,power,date
30.0,505.5,2023-06-03
30.0,494.3,2023-06-03
26.0,260.9,2023-06-03
25.0,195.5,2023-06-03
30.0,417.3,2023-06-03
30.0,440.1,2023-06-03
27.0,233.5,2023-06-03
25.0,276.5,2023-06-03
21.0,81.5,2023-06-03
15.0,53.5,2023-06-03
25.0,222.5,2023-06-03
24.0,292.6,2023-06-03
23.0,147.8,2023-06-03
24.0,182.8,2023-06-03
28.0,285.1,2023-06-03
24.0,195.8,2023-06-03
15.0,31.3,2023-06-03
25.0,204.9,2023-06-03
22.0,204.5,2023-06-03
25.0,256.5,2023-06-03
27.0,228.1,2023-06-03
21.0,89.3,2023-06-03
26.0,203.3,2023-06-03
12.0,22.4,2023-06-03
23.0,131.0,2023-06-03
22.0,113.9,2023-06-03
23.0,100.3,2023-06-03
15.0,36.4,2023-06-03
23.0,207.0,2023-06-03
18.0,39.3,2023-06-03
25.0,148.4,2023-06-03
25.0,194.4,2023-06-03
14.0,34.7,2023-06-03
17.0,46.5,2023-06-03
22.0,166.3,2023-06-03
22.0,79.9,2023-06-03
19.0,51.8,2023-06-03
18.0,46.5,2023-06-03
16.0,25.5,2023-06-03
13.0,14.5,2023-06-03
11,10.5,2023-06-03
11.0,14.3,2023-06-03
17.0,46.1,2023-06-03
