level,power,date
30,493.0,2023-06-24
30,453.4,2023-06-24
30,452.4,2023-06-24
30,424.7,2023-06-24
27,419.4,2023-06-24
27,416.9,2023-06-24
27,409.6,2023-06-24
30,408.4,2023-06-24
30,406.3,2023-06-24
28,398.6,2023-06-24
29,395.3,2023-06-24
29,392.9,2023-06-24
28,385.4,2023-06-24
25,383.5,2023-06-24
29,382.9,2023-06-24
28,378.7,2023-06-24
30,372.5,2023-06-24
29,369.9,2023-06-24
29,363.0,2023-06-24
29,361.7,2023-06-24
29,359.5,2023-06-24
29,349.9,2023-06-24
27,346.7,2023-06-24
29,335.4,2023-06-24
29,328.7,2023-06-24
27,315.0,2023-06-24
28,311.3,2023-06-24
29,307.4,2023-06-24
25,305.2,2023-06-24
27,302.0,2023-06-24
26,301.6,2023-06-24
25,301.3,2023-06-24
26,298.2,2023-06-24
29,294.9,2023-06-24
28,294.9,2023-06-24
27,294.9,2023-06-24
25,291.7,2023-06-24
28,289.7,2023-06-24
27,288.6,2023-06-24
27,288.6,2023-06-24
24,280.9,2023-06-24
27,277.5,2023-06-24
28,275.2,2023-06-24
25,266.2,2023-06-24
24,261.6,2023-06-24
26,257.2,2023-06-24
25,255.8,2023-06-24
27,254.5,2023-06-24
27,240.6,2023-06-24
27,239.3,2023-06-24
25,235.0,2023-06-24
28,233.6,2023-06-24
23,229.6,2023-06-24
25,223.8,2023-06-24
27,222.1,2023-06-24
27,215.6,2023-06-24
25,215.4,2023-06-24
23,207.2,2023-06-24
24,204.4,2023-06-24
23,195.0,2023-06-24
22,189.7,2023-06-24
25,181.1,2023-06-24
25,173.4,2023-06-24
24,158.1,2023-06-24
23,154.2,2023-06-24
25,145.9,2023-06-24
26,144.1,2023-06-24
21,128.2,2023-06-24
24,115.4,2023-06-24
21,110.7,2023-06-24
