Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S25,JPF,15500,True,S10,リベルテ,13300
S31,切磋琢磨,11080,False,S2,東南高校,10600
S11,キングダム,6700,False,S13,キムファーム,6700
S3,ひののにとん,11100,True,S13,sky,10100
S23,ワグネリアン,8986,False,S62,新楽園,8100
S55,大日本帝国,6700,False,S60,明智家,7400
S33,河瀬家,13300,True,S59,桜梅桃李,12800
S4,為信の野望,8994,False,S61,鬼猫一族,8600
S19,風林火山,13300,True,S3,星に願いを,12800
S13,キムファーム,6700,True,S11,キングダム,6700
S4,河童衆,8830,False,S27,寧静致遠,8400
S27,北極ぺんぎん,6700,True,S6,農婦の花園,6207
S10,疾風迅雷,8900,True,S61,緋色の翼,8600
S6,素寒貧,15500,False,S56,ひんぬー教,14914
S10,リベルテ,13300,False,S25,JPF,15500
S44,絆,11100,True,S60,天神之夜宴,10600
S35,いちご大福,12800,True,S1,赤鬼衆,12800
S4,一領具足,4000,-1,S43,チーム五箇山,1387
S5,日本同盟,6200,False,S62,不死山,5900
S2,東南高校,10600,True,S31,切磋琢磨,11080
S1,赤鬼衆,12800,False,S35,いちご大福,12800
S5,嶺上開花,12800,True,S48,妖精の尻尾,11300
S60,天神之夜宴,10600,False,S44,絆,11100
S23,乱れ雪月花,10600,True,S60,黄金聖闘士,10166
S15,餃子の王道,8400,False,S62,男の修行,8670
S59,桜梅桃李,12800,False,S33,河瀬家,13300
S17,平泉大膳,10600,False,S60,あおほた部屋,10100
S27,寧静致遠,8400,True,S4,河童衆,8830
S6,農婦の花園,6207,False,S27,北極ぺんぎん,6700
S3,星に願いを,12800,False,S19,風林火山,13300
S33,唯我独尊,10600,True,S29,神託の護,10100
S56,ひんぬー教,14914,True,S6,素寒貧,15500
S13,sky,10100,False,S3,ひののにとん,11100
S60,あおほた部屋,10100,True,S17,平泉大膳,10600
S29,神託の護,10100,False,S33,唯我独尊,10600
S60,神々の集い,12300,True,S62,煉獄,11300
S7,真田六文銭,10100,True,S52,天嶽衆,9678
