Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S25,JPF,11100,True,S31,切磋琢磨,10000
S31,切磋琢磨,8900,False,S25,JPF,10000
S11,キングダム,8900,False,S3,ひののにとん,10000
S3,ひののにとん,11100,True,S11,キングダム,10000
S23,ワグネリアン,11100,True,S55,大日本帝国,10000
S55,大日本帝国,8900,False,S23,ワグネリアン,10000
S33,河瀬家,11100,True,S4,為信の野望,10000
S4,為信の野望,8900,False,S33,河瀬家,10000
S19,風林火山,11100,True,S13,キムファーム,10000
S13,キムファーム,8900,False,S19,風林火山,10000
S4,河童衆,11100,True,S27,北極ぺんぎん,10000
S27,北極ぺんぎん,8900,False,S4,河童衆,10000
S10,疾風迅雷,8900,False,S6,素寒貧,10000
S6,素寒貧,11100,True,S10,疾風迅雷,10000
S10,リベルテ,8900,False,S44,絆,10000
S44,絆,11100,True,S10,リベルテ,10000
S35,いちご大福,10600,True,S4,一領具足,9500
S4,一領具足,8400,False,S35,いちご大福,9500
S5,日本同盟,8400,False,S2,東南高校,9500
S2,東南高校,10600,True,S5,日本同盟,9500
S1,赤鬼衆,8400,False,S5,嶺上開花,9500
S5,嶺上開花,10600,True,S1,赤鬼衆,9500
S60,天神之夜宴,10600,True,S23,乱れ雪月花,9500
S23,乱れ雪月花,8400,False,S60,天神之夜宴,9500
S15,餃子の王道,8400,False,S59,桜梅桃李,9500
S59,桜梅桃李,10600,True,S15,餃子の王道,9500
S17,平泉大善,8400,False,S59,桜梅桃李,9500
S27,寧静致遠,10600,True,S17,平泉大善,9500
S6,農婦の花園,8400,False,S3,星に願いを,9500
S3,星に願いを,10600,True,S6,農婦の花園,9500
S33,唯我独尊,8400,False,S56,ひんぬー教,9500
S56,ひんぬー教,10600,True,S33,唯我独尊,9500
S13,sky,7900,False,S60,あおほた部屋,9000
S60,あおほた部屋,10100,True,S13,sky,9000
S29,神託の護,7900,False,S60,神々の集い,9000
S60,神々の集い,10100,True,S29,神託の護,9000
S7,真田六文銭,10100,True,S8,巡一家,9000
S8,巡一家,7900,False,S7,真田六文銭,9000
S21,滑空傭兵団,10100,True,S1,国士無双,9000
S1,国士無双,7900,False,S21,滑空傭兵団,9000
S35,珈琲牛乳,10100,True,S60,黄金聖闘士,9000
S60,黄金聖闘士,7900,False,S35,珈琲牛乳,9000
S35,希空の箱庭,10100,True,S60,花魁夜宴,9000
