Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S25,JPF,18800,True,S59,桜梅桃李,12800
S31,切磋琢磨,9999,True,S62,煉獄,9100
S11,キングダム,7800,True,S38,デパ地下組織,6367
S3,ひののにとん,12200,True,S3,星に願いを,10600
S23,ワグネリアン,5886,-1,S59,桜花,5985
S55,大日本帝国,3400,False,S60,蒼き狼,4333
S33,河瀬家,16600,True,S2,東南高校,12800
S4,為信の野望,7894,True,S46,翔龍,6400
S19,風林火山,12200,False,S5,嶺上開花,15000
S13,キムファーム,5600,False,S61,加賀の国,5900
S4,河童衆,5530,False,S61,麦わらの一味,6900
S27,北極ぺんぎん,7800,True,S55,平成維震軍,5900
S10,疾風迅雷,12200,True,S27,寧静致遠,10600
S6,素寒貧,16600,True,S35,いちご大福,12800
S10,リベルテ,12200,True,S23,乱れ雪月花,10600
S44,絆,14400,True,S7,真田六文銭,12300
S35,いちご大福,11700,False,S6,素寒貧,15500
S4,一領具足,1000,-1,S62,以心伝心,3400
S5,日本同盟,7300,True,S50,龍門,6806
S2,東南高校,11700,False,S33,河瀬家,15500
S1,赤鬼衆,13900,True,S21,滑空傭兵団,12300
S5,嶺上開花,16100,True,S19,風林火山,13300
S60,天神之夜宴,11700,True,S60,八岐大蛇,11215
S23,乱れ雪月花,9500,False,S10,リベルテ,11100
S15,餃子の王道,9500,True,S61,緋色の翼,8600
S59,桜梅桃李,11700,False,S25,JPF,17700
S17,平泉大膳,9500,True,S61,越乃寒梅の団,9100
S27,寧静致遠,9500,False,S10,疾風迅雷,11100
S6,農婦の花園,3007,-1,S48,奉行48,5200
S3,星に願いを,9500,False,S3,ひののにとん,11100
S33,唯我独尊,11700,False,S60,あおほた部屋,12300
S56,ひんぬー教,18214,True,S60,神々の集い,12300
S13,sky,9000,True,S40,風林火山,7000
S60,あおほた部屋,13400,True,S33,唯我独尊,12800
S29,神託の護,9000,False,S62,雲竜風虎,10177
S60,神々の集い,11200,False,S56,ひんぬー教,17114
S7,真田六文銭,11200,False,S44,絆,13300
S8,巡一家,4650,False,S61,風林火山,4200
S21,滑空傭兵団,11200,False,S1,赤鬼衆,12800
S1,国士無双,2600,-1,S59,対馬,1400
S35,珈琲牛乳,4584,False,S60,新撰組,4300
S60,黄金聖闘士,11266,True,S8,豊後の月,10100
S35,希空の箱庭,2700,-1,S58,桜を見る会,0
S60,花魁夜宴,9000,True,S57,世界統一協会,7683
S8,豊後の月,9000,False,S60,黄金聖闘士,10166
S8,魔王城,654,-1,S15,ドングリーズ,1400
S29,南海九州,13400,True,S61,七つの大罪,11248
S6,天衣無縫,6696,True,S49,百鬼夜行,5442
S7,気楽に,8500,True,S59,サブの塊,7654
S61,国宝きゃば城,10700,True,S61,紅蓮の華,9100
S43,殺ver2,8500,True,S59,砦回し用,7553
S1,幻影旅団,4100,False,S59,一領具足,5400
S48,ちむどんどん,8422,False,S60,鬼ヶ島,9600
S52,天嶽衆,10778,True,S39,破天煌武,9517
S61,おにぎり,12900,True,S62,一向宗,10869
S15,ドングリーズ,400,-1,S8,魔王城,1654
S7,真戦組,8500,True,S41,桜花のサブ,8003
S60,明智家,8500,True,S62,神々の進撃,7526
S48,奉行48,4200,-1,S6,農婦の花園,4007
S61,螢,12900,True,S50,紅葉百景,10800
S39,破天煌武,8417,False,S52,天嶽衆,9678
S61,六文銭,12900,True,S62,新楽園,10281
S60,四割菱,10720,True,S50,サブライズ,9100
S60,鬼ヶ島,10700,True,S48,ちむどんどん,9522
S50,サブライズ,8000,False,S60,四割菱,9620
S60,君臣豊楽,8000,False,S60,苺農業高校,9100
S40,風林火山,5900,False,S13,sky,7900
S60,苺農業高校,10200,True,S60,君臣豊楽,9100
S61,紅蓮の華,8000,False,S61,国宝きゃば城,9600
S61,関東軍,-300,-1,S53,毘沙門天,0
S50,龍門,5706,False,S5,日本同盟,6200
S61,麦わらの一味,8000,True,S4,河童衆,6630
S61,越乃寒梅の団,8000,False,S17,平泉大膳,8400
S62,煉獄,8000,False,S31,切磋琢磨,8899
S60,リオネス,3838,True,S61,威風,3201
S48,妖精の尻尾,10200,True,S42,神州天馬俠,8100
S61,七つの大罪,10148,False,S29,南海九州,12300
S47,義遊庵,5800,True,S62,不死鳥,3950
S60,八岐大蛇,10115,False,S60,天神之夜宴,10600
S61,黒十字団,-200,-1,S54,初心者です,0
S60,新撰組,5400,True,S35,珈琲牛乳,5684
S60,全狂連,7500,False,S61,鬼猫一族,8600
S60,蒼き狼,5433,True,S55,大日本帝国,4500
S62,一向宗,9769,False,S61,おにぎり,11800
S61,鬼猫一族,9700,True,S60,全狂連,8600
S38,デパ地下組織,5267,False,S11,キングダム,6700
S56,森の妖精,7500,False,S62,不死山,8100
S41,楽しく,-700,-1,S62,黒い皇帝,0
S60,ジオン公国,9700,True,S54,暁2,8600
S62,男の修行,9770,True,S45,水鏡,8100
S61,風林火山,5300,True,S8,巡一家,5750
S54,暁2,7500,False,S60,ジオン公国,8600
S58,伊賀の里,-600,-1,S53,三國無双,0
S50,紅葉百景,9700,False,S61,螢,11800
S61,緋色の翼,7500,False,S15,餃子の王道,8400
S46,翔龍,5300,False,S4,為信の野望,6794
S62,雲竜風虎,11277,True,S29,神託の護,10100
S62,不死鳥,2850,False,S47,義遊庵,4700
S55,平成維震軍,4800,False,S27,北極ぺんぎん,6700
S44,皇軍,7000,False,S62,赤髪,7674
S42,神州天馬俠,7000,False,S48,妖精の尻尾,9100
S62,不死山,9200,True,S56,森の妖精,8600
