Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S15,覇将府,25000,True,S37,武尊会,23900
S11,【沙羅双樹】,27200,True,S13,月華美刀,26100
S37,武尊会,22800,False,S15,覇将府,23900
S13,月華美刀,25000,False,S11,【沙羅双樹】,26100
S38,二天一流道場,25000,False,S45,鳳仙花,26800
S8,幻影旅団,22800,True,S33,クロ一家,21900
S4,Z旅団,29400,True,S29,百花繚乱,27800
S10,八咫烏,29400,True,S52,天下布武,31700
S33,徳川光圀,27200,False,S33,破軍の星,29700
S23,鬼神,29393,True,S41,天下無双,26800
S27,ネオ・ジオン,27200,True,S42,網走幼稚園,25600
S42,さつまいも,27200,False,S39,武田騎馬隊,28353
S31,珍遊記,25000,False,S41,自由無言同盟,26300
S42,ぱんころ軍,27200,True,S52,仁月,26300
S1,すき焼き同盟,29347,True,S47,錦の御旗,26886
S39,武田騎馬隊,29453,True,S42,さつまいも,28300
S15,合縁奇縁,24507,True,S48,笑点,23100
S5,陽炎,24500,True,S45,英国国教会,23100
S23,雷迅雷鳴,22247,False,S40,朱雀,23600
S6,ヴェルサーチ,24500,True,S2,一騎当千,23100
S35,義義義,20153,False,S35,魔法陣,21900
S13,六文銭,26700,True,S39,毘、北陸軍談,25100
S23,天運懺悔,22300,False,S38,天下統一,23400
S1,楽しく遊ぼう,26700,True,S13,ジェダイ,25106
S3,キャベツ太郎,24500,False,S5,六文銭,24300
S42,網走幼稚園,24500,False,S27,ネオ・ジオン,26100
S38,天下統一,24500,True,S23,天運懺悔,23400
S29,百花繚乱,26700,False,S4,Z旅団,28300
S4,月夜の光,24500,False,S3,Rena軍,26500
S25,四魔貴族,20100,False,S29,感謝祭,21900
S47,義楽庵,31100,True,S25,漢隊,27300
S21,戦国の夜明け,17900,False,S17,千本桜,19200
S25,晴耕雨読,19600,False,S38,侃侃貫徹,20900
S52,天下布武,30600,False,S10,八咫烏,28300
S38,百折不撓,17400,False,S29,一番槍,19200
S43,モヒカン団,21800,False,S8,わくわく広場,22894
S21,ゆる〜く,26200,True,S45,爪紅,25300
S2,花,21800,False,S25,慈愛への旅路,21911
S39,毘、北陸軍談,24000,False,S13,六文銭,25600
S48,加賀百万石,26200,True,S17,薔薇園,25100
S21,蝉時雨,24000,True,S27,鉄華団,23600
S17,薔薇園,24000,False,S48,加賀百万石,25100
S17,三方原,24000,False,S15,和国一門,25300
