Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S15,覇将府,23900,False,S11,【沙羅双樹】,25000
1,S11,【沙羅双樹】,26100,True,S15,覇将府,25000
2,S37,武尊会,23900,False,S13,月下美刀,25000
3,S13,月下美刀,26100,True,S37,武尊会,25000
4,S38,二天一流道場,26100,True,S8,幻影旅団,25000
5,S8,幻影旅団,23900,False,S38,二天一流道場,25000
6,S4,Z旅団,26100,True,S10,八咫烏,25000
7,S10,八咫烏,23900,False,S4,Z旅団,25000
8,S33,徳川光圀,26100,True,S23,鬼神,25000
9,S23,鬼神,23900,False,S33,徳川光圀,25000
10,S27,ネオ・ジオン,23900,False,S42,さつまいも,25000
11,S42,さつまいも,26100,True,S27,ネオ・ジオン,25000
12,S31,珍遊記,26100,True,S42,ばんころ軍,25000
13,S42,ばんころ軍,23900,False,S31,珍遊記,25000
14,S1,すき焼き同盟,26100,True,S39,武田騎馬隊,25000
15,S39,武田騎馬隊,23900,False,S1,すき焼き同盟,25000
16,S15,合縁奇縁,25600,True,S5,陽炎,24500
17,S5,陽炎,23400,False,S15,合縁奇縁,24500
18,S23,雷迅雷鳴,23400,False,S6,ヴェルサーチ,24500
19,S6,ヴェルサーチ,25600,True,S23,雷迅雷鳴,24500
20,S35,義義義,23400,False,S13,六文銭,24500
21,S13,六文銭,25600,True,S35,義義義,24500
22,S23,天運懺悔,23400,False,S1,楽しく遊ぼう,24500
23,S1,楽しく遊ぼう,25600,True,S23,天運懺悔,24500
24,S3,キャベツ太郎,23400,False,S42,網走幼稚園,24500
25,S42,網走幼稚園,25600,True,S3,キャベツ太郎,24500
26,S38,天下統一,25600,True,S29,百花繚乱,24500
27,S29,百花繚乱,23400,False,S38,天下統一,24500
28,S4,月夜の光,25600,True,S25,四魔貴族,24500
29,S25,四魔貴族,23400,False,S4,月夜の光,24500
30,S47,義楽庵,25600,True,S21,戦国の夜明け,24500
31,S21,戦国の夜明け,23400,False,S47,義楽庵,24500
32,S25,晴耕雨読,22900,False,S52,天下布武,24000
33,S52,天下布武,25100,True,S25,晴耕雨読,24000
34,S38,百折不撓,25100,True,S43,モヒカン団,24000
35,S43,モヒカン団,22900,False,S38,百折不撓,24000
36,S21,ゆる〜く,25100,True,S2,花,24000
37,S2,花,22900,False,S21,ゆる〜く,24000
38,S39,毘、北陸軍談,22900,False,S48,加賀百万石,24000
39,S48,加賀百万石,25100,True,S39,毘、北陸軍談,24000
40,S21,蝉時雨,22900,False,S17,薔薇園,24000
41,S17,薔薇園,25100,True,S21,蝉時雨,24000
42,S17,三方原,22900,False,S50,玉砕,24000
43,S50,玉砕,25100,True,S17,三方原,24000
44,S13,ジェダイ,22900,False,S8,わくわく広場,24000
45,S8,わくわく広場,25100,True,S13,ジェダイ,24000
46,S25,漢隊,22900,False,S5,華笠衆,24000
47,S5,華笠衆,25100,True,S25,漢隊,24000
48,S11,鎮西一,22400,False,S49,春夏秋冬,23500
49,S49,春夏秋冬,24600,True,S11,鎮西一,23500
50,S47,錦の御旗,22400,False,S45,聖帝銃士隊,23500
51,S45,聖帝銃士隊,24600,True,S47,錦の御旗,23500
52,S46,黒龍,24600,True,S29,白夜の風,23500
53,S29,白夜の風,22400,False,S46,黒龍,23500
54,S50,雲心月性,22400,False,S47,新撰組,23500
55,S47,新撰組,24600,True,S50,雲心月性,23500
56,S41,天下無双,24600,True,S11,関東ニャン組,23500
57,S11,関東ニャン組,22400,False,S41,天下無双,23500
58,S9,黒母衣衆,24600,True,S17,漆黒の軍団,23500
59,S17,漆黒の軍団,22400,False,S9,黒母衣衆,23500
60,S43,コアラの行進,24600,True,S43,まほろば,23500
61,S43,まほろば,22400,False,S43,コアラの行進,23500
62,S9,月華,22400,False,S45,鳳仙花,23500
63,S45,鳳仙花,24600,True,S9,月華,23500
64,S29,感謝祭,24100,True,S35,魔法陣,23000
65,S35,魔法陣,21900,False,S29,感謝祭,23000
66,S45,飛春の野望,24100,True,S25,梅恋峰,23000
67,S25,梅恋峰,21900,False,S45,飛春の野望,23000
68,S39,花鳥風月,21900,False,S44,蒼天,23000
69,S44,蒼天,24100,True,S39,花鳥風月,23000
70,S25,慈愛への旅路,21900,False,S33,クロ一家,23000
71,S33,クロ一家,24100,True,S25,慈愛への旅路,23000
72,S11,天下布武1,21900,False,S51,猪鹿蝶,23000
73,S51,猪鹿蝶,24100,True,S11,天下布武1,23000
74,S53,神々の系譜,24100,True,S35,八重椿,23000
75,S35,八重椿,21900,False,S53,神々の系譜,23000
76,S25,武神,21900,False,S52,仁月,23000
77,S52,仁月,24100,True,S25,武神,23000
78,S13,万里一空,21900,False,S41,自由無言同盟,23000
79,S41,自由無言同盟,24100,True,S13,万里一空,23000
80,S40,百鬼夜行,23600,True,S29,一番槍,22500
81,S29,一番槍,21400,False,S40,百鬼夜行,22500
82,S27,山ノ手社畜,23600,True,S15,ぺろり一門,22500
83,S15,ぺろり一門,21400,False,S27,山ノ手社畜,22500
84,S19,翠虎軍,21400,False,S15,ゆるキャン,22500
85,S15,ゆるキャン,23600,True,S19,翠虎軍,22500
86,S19,無道,21400,False,S13,関東同盟,22500
87,S13,関東同盟,23600,True,S19,無道,22500
88,S21,蟹江警備隊,21400,False,S17,千本桜,22500
89,S17,千本桜,23600,True,S21,蟹江警備隊,22500
90,S40,朱雀,21400,False,S48,鷹の団,22500
91,S48,鷹の団,23600,True,S40,朱雀,22500
92,S21,九州酔狂連,23600,True,S42,相模国,22500
93,S42,相模国,21400,False,S21,九州酔狂連,22500
94,S6,創造主,21400,False,S27,鉄華団,22500
95,S27,鉄華団,23600,True,S6,創造主,22500
96,S33,破軍の星,23100,True,S8,惡質,22000
97,S8,惡質,20900,False,S33,破軍の星,22000
98,S7,歌舞伎衆,20900,False,S45,爪紅,22000
99,S45,爪紅,23100,True,S7,歌舞伎衆,22000
100,S48,笑点,23100,True,S9,漢龍関,22000
101,S9,漢龍関,20900,False,S48,笑点,22000
102,S45,英国国教会,23100,True,S45,関東警備,22000
103,S45,関東警備,20900,False,S45,英国国教会,22000
104,S38,侃侃貫徹,20900,False,S15,和国一門,22000
105,S15,和国一門,23100,True,S38,侃侃貫徹,22000
106,S27,桜本隊大本営,23100,True,S2,一騎当千,22000
107,S2,一騎当千,20900,False,S27,桜本隊大本営,22000
108,S45,雪月花,23100,True,S21,白浜,22000
109,S21,白浜,20900,False,S45,雪月花,22000
110,S45,勇往邁進,20900,False,S23,天衣無縫,22000
111,S23,天衣無縫,23100,True,S45,勇往邁進,22000
112,S39,RE・梁山泊,20400,False,S3,鬼兵隊,21500
113,S3,鬼兵隊,22600,True,S39,RE・梁山泊,21500
114,S1,大和政権,22600,True,S38,猫屋敷,21500
115,S38,猫屋敷,20400,False,S1,大和政権,21500
116,S31,雅治の家,20400,False,S33,聖ライス皇国,21500
117,S33,聖ライス皇国,22600,True,S31,雅治の家,21500
118,S4,天空の華園,22600,True,S33,白夜の砦,21500
119,S33,白夜の砦,20400,False,S4,天空の華園,21500
120,S9,八百万の民,20400,False,S29,戦国自衛隊,21500
121,S29,戦国自衛隊,22600,True,S9,八百万の民,21500
122,S5,豆柴,20400,False,S31,北陸帝国,21500
123,S31,北陸帝国,22600,True,S5,豆柴,21500
124,S47,島津連合,20400,False,S48,行雲流水,21500
125,S48,行雲流水,22600,True,S47,島津連合,21500
126,S46,農家牧場物語,22600,True,S37,XJAPAN,21500
127,S37,XJAPAN,20400,False,S46,農家牧場物語,21500
128,S9,イニ義,19400,False,S6,つの将軍,20500
129,S6,つの将軍,21600,True,S9,イニ義,20500
130,S35,上杉家,19400,False,S5,れいせい,20500
131,S5,れいせい,21600,True,S35,上杉家,20500
132,S51,青天の霹靂,21600,True,S7,薩長同盟,20500
133,S7,薩長同盟,19400,False,S51,青天の霹靂,20500
134,S31,天鵞絨葵,19400,False,S41,はのはの,20500
135,S41,はのはの,21600,True,S31,天鵞絨葵,20500
136,S46,蒼穹,21600,True,S5,シモちゃん,20500
137,S5,シモちゃん,19400,False,S46,蒼穹,20500
138,S7,駿河,21600,True,S19,新撰組,20500
139,S19,新撰組,19400,False,S7,駿河,20500
140,S23,天下人,21600,True,S27,四国連合,20500
141,S27,四国連合,19400,False,S23,天下人,20500
142,S42,朱雀,19400,False,S41,破天荒,20500
143,S41,破天荒,21600,True,S42,朱雀,20500
144,S19,維新の嵐,22100,True,S2,ママの野望,21000
145,S2,ママの野望,19900,False,S19,維新の嵐,21000
146,S40,蒼炎,22100,True,S3,Rena軍,21000
147,S3,Rena軍,19900,False,S40,蒼炎,21000
148,S11,月夜,19900,False,S11,杜鵑,21000
149,S11,杜鵑,22100,True,S11,月夜,21000
150,S5,六文銭,22100,True,S10,覇王,21000
151,S10,覇王,19900,False,S5,六文銭,21000
152,S8,暇潰倶楽部,22100,True,S37,千心夢楽,21000
153,S37,千心夢楽,19900,False,S8,暇潰倶楽部,21000
154,S3,天神風,22100,True,S2,相模国,21000
155,S2,相模国,19900,False,S3,天神風,21000
156,S39,攻城は昼,22100,True,S21,百鬼夜行新生,21000
157,S21,百鬼夜行新生,19900,False,S39,攻城は昼,21000
158,S3,毘沙門天,22100,True,S41,極楽桜花,21000
159,S41,極楽桜花,19900,False,S3,毘沙門天,21000
