Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S15,覇将府,23900,False,S27,ネオ・ジオン,23900
S11,【沙羅双樹】,26100,False,S13,六文銭,25600
S37,武尊会,23900,True,S41,自由無言同盟,24100
S13,月華美刀,26100,True,S42,網走幼稚園,25600
S38,二天一流道場,26100,True,S1,楽しく遊ぼう,25600
S8,幻影旅団,23900,True,S29,感謝祭,24100
S4,Z旅団,26100,True,S42,さつまいも,26100
S10,八咫烏,23900,True,S45,飛春の野望,24100
S33,徳川光圀,26100,True,S15,合縁奇縁,25600
S23,鬼神,23900,True,S52,仁月,24100
S27,ネオ・ジオン,23900,True,S15,覇将府,23900
S42,さつまいも,26100,False,S4,Z旅団,26100
S31,珍遊記,26100,False,S1,すき焼き同盟,26047
S42,ぱんころ軍,23900,False,S53,神々の系譜,24100
S1,すき焼き同盟,26047,True,S31,珍遊記,26100
S39,武田騎馬隊,23953,True,S51,猪鹿蝶,24100
S15,合縁奇縁,25600,False,S33,徳川光圀,26100
S5,陽炎,23400,True,S27,鉄華団,23600
S23,雷迅雷鳴,23400,True,S17,千本桜,23600
S6,ヴェルサーチ,25600,False,S38,天下統一,25600
S35,義義義,23400,False,S13,関東同盟,23600
S13,六文銭,25600,True,S11,【沙羅双樹】,26100
S23,天運懺悔,23400,True,S40,百鬼夜行,23600
S1,楽しく遊ぼう,25600,False,S38,二天一流道場,26100
S3,キャベツ太郎,23400,True,S27,山ノ手社畜,23600
S42,網走幼稚園,25600,False,S13,月華美刀,26100
S38,天下統一,25600,True,S6,ヴェルサーチ,25600
S29,百花繚乱,23400,True,S15,ゆるキャン,23600
S4,月夜の光,25600,False,S47,義楽庵,25600
S25,四魔貴族,23400,False,S48,鷹の団,23600
S47,義楽庵,25600,True,S4,月夜の光,25600
S21,戦国の夜明け,23400,True,S21,九州酔狂連,23600
S25,晴耕雨読,22900,True,S23,天衣無縫,23100
S52,天下布武,25100,True,S5,華笠衆,25100
S38,百折不撓,25100,False,S8,わくわく広場,25094
S43,モヒカン団,22900,False,S45,爪紅,23100
S21,ゆる〜く,25100,False,S45,鳳仙花,24600
S2,花,22900,True,S27,桜本隊大本営,23100
S39,毘、北陸軍談,22900,False,S33,破軍の星,23100
S48,加賀百万石,25100,False,S50,玉砕,25100
S21,蝉時雨,22900,False,S15,和国一門,23100
S17,薔薇園,25100,True,S49,春夏秋冬,24600
S17,三方原,22900,True,S45,雪月花,23100
S50,玉砕,25100,True,S48,加賀百万石,25100
S13,ジェダイ,22906,True,S45,英国国教会,23100
S8,わくわく広場,25094,True,S38,百折不撓,25100
S25,漢隊,22900,True,S48,笑点,23100
S5,華笠衆,25100,False,S52,天下布武,25100
S11,鎮西一,22400,False,S17,漆黒の軍団,22400
S49,春夏秋冬,24600,False,S17,薔薇園,25100
S47,錦の御旗,22486,True,S43,まほろば,22400
S45,聖帝銃士隊,24514,True,S9,黒母衣衆,24600
S46,黒龍,24600,False,S41,天下無双,24600
S29,白夜の風,22400,True,S9,月華,22400
S50,雲心月性,22400,True,S46,農家牧場物語,22600
S47,新撰組,24600,False,S43,コアラの行進,24600
S41,天下無双,24600,True,S46,黒龍,24600
S11,関東ニャン組,22400,True,S33,聖ライス皇国,22600
S9,黒母衣衆,24600,False,S45,聖帝銃士隊,24514
S17,漆黒の軍団,22400,True,S11,鎮西一,22400
S43,コアラの行進,24600,True,S47,新撰組,24600
S43,まほろば,22400,False,S47,錦の御旗,22486
S9,月華,22400,False,S29,白夜の風,22400
S45,鳳仙花,24600,True,S21,ゆる〜く,25100
S29,感謝祭,24100,False,S8,幻影旅団,23900
S35,魔法陣,21900,False,S11,杜鵑,22100
S45,飛春の野望,24100,False,S10,八咫烏,23900
S25,梅恋峰,21900,False,S25,武神,21900
S39,花鳥風月,21900,True,S5,六文銭,22100
S44,蒼天,24100,True,S33,クロ一家,24100
S25,慈愛への旅路,21900,False,S40,蒼炎,22100
S33,クロ一家,24100,False,S44,蒼天,24100
S11,天下布武1,21900,False,S35,八重椿,21900
S51,猪鹿蝶,24100,False,S39,武田騎馬隊,23953
S53,神々の系譜,24100,True,S42,ぱんころ軍,23900
S35,八重椿,21900,True,S11,天下布武1,21900
S25,武神,21900,True,S25,梅恋峰,21900
S52,仁月,24100,False,S23,鬼神,23900
S13,万里一空,21900,False,S19,維新の嵐,22100
S41,自由無言同盟,24100,False,S37,武尊会,23900
S40,百鬼夜行,23600,False,S23,天運懺悔,23400
S29,一番槍,21400,False,S40,朱雀,21400
S27,山ノ手社畜,23600,False,S3,キャベツ太郎,23400
S15,ぺろり一門,21400,False,S41,はのはの,21600
S19,翠虎軍,21400,False,S6,つの将軍,21600
S15,ゆるキャン,23600,False,S29,百花繚乱,23400
S19,無道,21400,True,S42,相模国,21400
S13,関東同盟,23600,True,S35,義義義,23400
S21,蟹江警備隊,21400,True,S6,創造主,21400
S17,千本桜,23600,False,S23,雷迅雷鳴,23400
S40,朱雀,21400,True,S29,一番槍,21400
S48,鷹の団,23600,True,S25,四魔貴族,23400
S21,九州酔狂連,23600,False,S21,戦国の夜明け,23400
S42,相模国,21400,False,S19,無道,21400
S6,創造主,21400,False,S21,蟹江警備隊,21400
S27,鉄華団,23600,False,S5,陽炎,23400
S33,破軍の星,23100,True,S39,毘、北陸軍談,22900
S8,惡質,20900,False,S45,勇往邁進,20900
S7,歌舞伎衆,20900,True,S31,雅治の家,20400
S45,爪紅,23100,True,S43,モヒカン団,22900
S48,笑点,23100,False,S25,漢隊,22900
S9,漢龍関,20900,False,S2,一騎当千,20900
S45,英国国教会,23100,False,S13,ジェダイ,22906
S45,関東警備,20900,True,S39,RE・梁山泊,20400
S38,侃侃貫徹,20900,True,S33,白夜の砦,20400
S15,和国一門,23100,True,S21,蝉時雨,22900
S27,桜本隊大本営,23100,False,S2,花,22900
S2,一騎当千,20900,True,S9,漢龍関,20900
S45,雪月花,23100,False,S17,三方原,22900
S21,白浜,20900,False,S5,豆柴,20400
S45,勇往邁進,20900,True,S8,惡質,20900
S23,天衣無縫,23100,False,S25,晴耕雨読,22900
S39,RE・梁山泊,20400,False,S45,関東警備,20900
S3,鬼兵隊,22600,False,S29,戦国自衛隊,22600
S1,大和政権,22600,True,S4,天空の華園,22600
S38,猫屋敷,20400,True,S47,島津連合,20400
S31,雅治の家,20400,False,S7,歌舞伎衆,20900
S33,聖ライス皇国,22600,False,S11,関東ニャン組,22400
S4,天空の華園,22600,False,S1,大和政権,22600
S33,白夜の砦,20400,False,S38,侃侃貫徹,20900
S9,八百万の民,20400,True,S37,XJAPAN,20400
S29,戦国自衛隊,22600,True,S3,鬼兵隊,22600
S5,豆柴,20400,True,S21,白浜,20900
S31,北陸帝国,22600,True,S48,行雲流水,22600
