Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S15,覇将府,23900,True,S13,関東同盟,23600
S11,【沙羅双樹】,26100,True,S4,月夜の光,25600
S37,武尊会,23900,False,S51,青天の霹靂,23800
S13,月華美刀,26100,True,S3,キャベツ太郎,25600
S38,二天一流道場,28300,False,S52,天下布武,29500
S8,幻影旅団,23900,False,S46,蒼穹,23800
S4,Z旅団,28300,False,S33,破軍の星,27500
S10,八咫烏,26100,True,S6,つの将軍,26000
S33,徳川光圀,26100,True,S41,自由無言同盟,26300
S23,鬼神,28293,False,S1,すき焼き同盟,28247
S27,ネオ・ジオン,26100,False,S31,珍遊記,26100
S42,さつまいも,26100,True,S42,網走幼稚園,25600
S31,珍遊記,26100,True,S27,ネオ・ジオン,26100
S42,ぱんころ軍,26100,True,S5,れいれい,26000
S1,すき焼き同盟,28247,True,S23,鬼神,28293
S39,武田騎馬隊,26153,True,S41,天下無双,26800
S15,合縁奇縁,23407,False,S44,蒼天,24100
S5,陽炎,23400,False,S13,ジェダイ,22906
S23,雷迅雷鳴,23400,False,S45,爪紅,23100
S6,ヴェルサーチ,25600,False,S19,無道,25800
S35,義義義,21200,True,S45,関東警備,20900
S13,六文銭,27800,False,S45,鳳仙花,26800
S23,天運懺悔,23400,True,S2,一騎当千,23100
S1,楽しく遊ぼう,23400,True,S45,雪月花,23100
S3,キャベツ太郎,25600,False,S13,月華美刀,26100
S42,網走幼稚園,25600,False,S42,さつまいも,26100
S38,天下統一,25600,False,S21,ゆる〜く,25100
S29,百花繚乱,27800,True,S53,神々の系譜,26300
S4,月夜の光,25600,False,S11,【沙羅双樹】,26100
S25,四魔貴族,21200,True,S38,百折不撓,20700
S47,義楽庵,30000,True,S50,玉砕,29500
S21,戦国の夜明け,21200,False,S27,鉄華団,21400
S25,晴耕雨読,22900,False,S17,三方原,22900
S52,天下布武,29500,True,S38,二天一流道場,28300
S38,百折不撓,20700,False,S25,四魔貴族,21200
S43,モヒカン団,22900,False,S47,新撰組,22400
S21,ゆる〜く,25100,True,S38,天下統一,25600
S2,花,22900,False,S49,春夏秋冬,22373
S39,毘、北陸軍談,25100,True,S11,関東ニャン組,24600
S48,加賀百万石,25100,False,S45,聖帝銃士隊,24514
S21,蝉時雨,25100,False,S25,漢隊,25100
S17,薔薇園,22900,True,S29,白夜の風,22400
S17,三方原,22900,True,S25,晴耕雨読,22900
S50,玉砕,29500,False,S47,義楽庵,30000
S13,ジェダイ,22906,True,S5,陽炎,23400
S8,わくわく広場,22894,True,S9,黒母衣衆,22400
S25,漢隊,25100,True,S21,蝉時雨,25100
S5,華笠衆,25100,False,S11,杜鵑,24300
S11,鎮西一,20200,True,S9,八百万の民,20400
S49,春夏秋冬,22373,True,S2,花,22900
S47,錦の御旗,24686,True,S46,黒龍,24600
S45,聖帝銃士隊,24514,True,S48,加賀百万石,25100
S46,黒龍,24600,False,S47,錦の御旗,24686
S29,白夜の風,22400,False,S17,薔薇園,22900
S50,雲心月性,24600,True,S8,暇潰倶楽部,24300
S47,新撰組,22400,True,S43,モヒカン団,22900
S41,天下無双,26800,False,S39,武田騎馬隊,26153
S11,関東ニャン組,24600,False,S39,毘、北陸軍談,25100
S9,黒母衣衆,22400,False,S8,わくわく広場,22894
S17,漆黒の軍団,22400,True,S43,まほろば,22400
S43,コアラの行進,24600,False,S40,蒼炎,24300
S43,まほろば,22400,False,S17,漆黒の軍団,22400
S9,月華,20200,True,S6,創造主,19200
S45,鳳仙花,26800,True,S13,六文銭,27800
S29,感謝祭,21900,True,S19,新撰組,21600
S35,魔法陣,19700,True,S4,天空の華園,20400
S45,飛春の野望,21900,True,S15,ぺろり一門,21400
S25,梅恋峰,19727,True,S13,万里一空,19700
S39,花鳥風月,24100,True,S19,翠虎軍,23600
S44,蒼天,24100,True,S15,合縁奇縁,23407
S25,慈愛への旅路,21911,True,S15,ゆるキャン,21400
S33,クロ一家,21900,True,S17,千本桜,21400
S11,天下布武1,19700,False,S25,武神,19700
S51,猪鹿蝶,24100,True,S40,朱雀,23600
S53,神々の系譜,26300,False,S29,百花繚乱,27800
S35,八重椿,19700,False,S2,ママの野望,19900
S25,武神,19700,True,S11,天下布武1,19700
S52,仁月,24100,True,S41,破天荒,23789
S13,万里一空,19700,False,S25,梅恋峰,19727
S41,自由無言同盟,26300,False,S33,徳川光圀,26100
S40,百鬼夜行,21400,True,S42,朱雀,21600
S29,一番槍,17000,True,S47,島津連合,18100
S27,山ノ手社畜,19200,False,S31,天鵞絨葵,19400
S15,ぺろり一門,21400,False,S45,飛春の野望,21900
S19,翠虎軍,23600,False,S39,花鳥風月,24100
S15,ゆるキャン,21400,False,S25,慈愛への旅路,21911
S19,無道,25800,True,S6,ヴェルサーチ,25600
S13,関東同盟,23600,False,S15,覇将府,23900
S21,蟹江警備隊,21400,True,S38,猫屋敷,20400
S17,千本桜,21400,False,S33,クロ一家,21900
S40,朱雀,23600,False,S51,猪鹿蝶,24100
S48,鷹の団,21400,True,S29,戦国自衛隊,20400
S21,九州酔狂連,19200,False,S23,天下人,19400
S42,相模国,19200,False,S27,桜本隊大本営,18700
S6,創造主,19200,False,S9,月華,20200
S27,鉄華団,21400,True,S21,戦国の夜明け,21200
S33,破軍の星,27500,True,S4,Z旅団,28300
S8,惡質,20900,True,S3,鬼兵隊,20400
S7,歌舞伎衆,23100,False,S45,勇往邁進,23100
S45,爪紅,23100,True,S23,雷迅雷鳴,23400
S48,笑点,23100,True,S45,英国国教会,23100
S9,漢龍関,20900,True,S33,白夜の砦,20400
S45,英国国教会,23100,False,S48,笑点,23100
S45,関東警備,20900,False,S35,義義義,21200
S38,侃侃貫徹,18700,True,S37,千心夢楽,15600
S15,和国一門,23100,True,S23,天衣無縫,23100
S27,桜本隊大本営,18700,True,S42,相模国,19200
S2,一騎当千,23100,False,S23,天運懺悔,23400
S45,雪月花,23100,False,S1,楽しく遊ぼう,23400
S21,白浜,16600,False,S7,薩長同盟,17200
S45,勇往邁進,23100,True,S7,歌舞伎衆,23100
S23,天衣無縫,23100,False,S15,和国一門,23100
S39,RE・梁山泊,16000,True,S37,XJAPAN,16100
S3,鬼兵隊,20400,False,S8,惡質,20900
S1,大和政権,22600,False,S41,極楽桜花,22100
S38,猫屋敷,20400,False,S21,蟹江警備隊,21400
S31,雅治の家,20400,True,S31,北陸帝国,20400
S33,聖ライス皇国,18200,True,S46,農家牧場物語,18200
S4,天空の華園,20400,False,S35,魔法陣,19700
S33,白夜の砦,20400,False,S9,漢龍関,20900
S9,八百万の民,20400,False,S11,鎮西一,20200
S29,戦国自衛隊,20400,False,S48,鷹の団,21400
S5,豆柴,18100,True,S48,行雲流水,18200
S31,北陸帝国,20400,False,S31,雅治の家,20400
S47,島津連合,18100,False,S29,一番槍,17000
S48,行雲流水,18200,False,S5,豆柴,18100
S46,農家牧場物語,18200,False,S33,聖ライス皇国,18200
S37,XJAPAN,16100,False,S39,RE・梁山泊,16000
S9,イニ義,21600,True,S41,はのはの,21600
S6,つの将軍,26000,False,S10,八咫烏,26100
S35,上杉家,23800,False,S3,天神風,24300
S5,れいれい,26000,False,S42,ぱんころ軍,26100
S51,青天の霹靂,23800,True,S37,武尊会,23900
S7,薩長同盟,17200,True,S21,白浜,16600
S31,天鵞絨葵,19400,True,S27,山ノ手社畜,19200
S41,はのはの,21600,False,S9,イニ義,21600
S46,蒼穹,23800,True,S8,幻影旅団,23900
S5,シモちゃん,21600,False,S7,駿河,21600
S7,駿河,21600,True,S5,シモちゃん,21600
S19,新撰組,21600,False,S29,感謝祭,21900
S23,天下人,19400,True,S21,九州酔狂連,19200
S27,四国連合,21600,False,S2,相模国,22100
S42,朱雀,21600,False,S40,百鬼夜行,21400
S41,破天荒,23789,False,S52,仁月,24100
S19,維新の嵐,24300,False,S3,Rena軍,24300
S2,ママの野望,19900,True,S35,八重椿,19700
S40,蒼炎,24300,True,S43,コアラの行進,24600
S3,Rena軍,24300,True,S19,維新の嵐,24300
S11,月夜,17700,True,S10,覇王,15600
S11,杜鵑,24300,True,S5,華笠衆,25100
S5,六文銭,22100,True,S39,攻城は昼,22100
S10,覇王,15600,False,S11,月夜,17700
S8,暇潰倶楽部,24300,False,S50,雲心月性,24600
S37,千心夢楽,15600,False,S38,侃侃貫徹,18700
S3,天神風,24300,True,S35,上杉家,23800
S2,相模国,22100,True,S27,四国連合,21600
S39,攻城は昼,22100,False,S5,六文銭,22100
S21,百鬼夜行新生,22100,False,S3,毘沙門天,22100
S3,毘沙門天,22100,True,S21,百鬼夜行新生,22100
S41,極楽桜花,22100,True,S1,大和政権,22600
