Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S15,覇将府,21700,False,S39,花鳥風月,23000
S11,【沙羅双樹】,23900,False,S39,武田騎馬隊,25053
S37,武尊会,23900,False,S10,八咫烏,25000
S13,月華美刀,26100,False,S47,義楽庵,26700
S38,二天一流道場,26100,False,S4,Z旅団,27200
S8,幻影旅団,23900,False,S42,さつまいも,25000
S4,Z旅団,28300,True,S38,二天一流道場,27200
S10,八咫烏,26100,True,S37,武尊会,25000
S33,徳川光圀,26100,False,S52,天下布武,26200
S23,鬼神,26100,True,S15,合縁奇縁,24500
S27,ネオ・ジオン,26100,True,S13,関東同盟,24700
S42,さつまいも,26100,True,S8,幻影旅団,25000
S31,珍遊記,26100,True,S48,鷹の団,24700
S42,ぱんころ軍,23900,True,S11,杜鵑,23200
S1,すき焼き同盟,26047,False,S50,玉砕,26200
S39,武田騎馬隊,26153,True,S11,【沙羅双樹】,25000
S15,合縁奇縁,23400,False,S23,鬼神,25000
S5,陽炎,23400,False,S25,漢隊,24000
S23,雷迅雷鳴,23400,False,S29,百花繚乱,24500
S6,ヴェルサーチ,25600,True,S3,キャベツ太郎,24500
S35,義義義,23400,True,S21,蟹江警備隊,22500
S13,六文銭,27800,True,S38,天下統一,26700
S23,天運懺悔,23400,False,S45,爪紅,24200
S1,楽しく遊ぼう,23400,False,S33,破軍の星,24200
S3,キャベツ太郎,23400,False,S6,ヴェルサーチ,24500
S42,網走幼稚園,25600,True,S15,和国一門,24200
S38,天下統一,25600,False,S13,六文銭,26700
S29,百花繚乱,25600,True,S23,雷迅雷鳴,24500
S4,月夜の光,25600,True,S44,蒼天,25200
S25,四魔貴族,23400,True,S15,ゆるキャン,22500
S47,義楽庵,27800,True,S13,月華美刀,27200
S21,戦国の夜明け,23400,False,S53,神々の系譜,25200
S25,晴耕雨読,22900,False,S21,ゆる〜く,24000
S52,天下布武,27300,True,S33,徳川光圀,27200
S38,百折不撓,22900,False,S11,関東ニャン組,23500
S43,モヒカン団,22900,True,S38,侃侃貫徹,22000
S21,ゆる〜く,25100,True,S25,晴耕雨読,24000
S2,花,22900,False,S47,錦の御旗,23586
S39,毘、北陸軍談,22900,True,S27,桜本隊大本営,22000
S48,加賀百万石,25100,True,S46,黒龍,23500
S21,蝉時雨,22900,True,S45,英国国教会,22000
S17,薔薇園,25100,False,S41,天下無双,25700
S17,三方原,22900,False,S13,ジェダイ,24006
S50,玉砕,27300,True,S1,すき焼き同盟,27147
