,level,power,date
0,30,619.2,2023-05-16
1,30,646.5,2023-05-16
2,30,662.3,2023-05-16
3,30,628.9,2023-05-16
4,30,530.9,2023-05-16
5,30,653.1,2023-05-16
6,30,633.8,2023-05-16
7,30,572.1,2023-05-16
8,30,540.0,2023-05-16
9,30,511.8,2023-05-16
10,30,509.7,2023-05-16
11,30,494.6,2023-05-16
12,30,431.1,2023-05-16
13,30,417.6,2023-05-16
14,29,449.5,2023-05-16
15,22,181.4,2023-05-16
16,30,450.5,2023-05-16
17,23,192.5,2023-05-16
18,30,525.4,2023-05-16
19,30,603.2,2023-05-16
20,30,581.7,2023-05-16
21,30,468.6,2023-05-16
22,30,532.5,2023-05-16
23,29,402.5,2023-05-16
24,25,250.6,2023-05-16
25,30,502.6,2023-05-16
26,29,393.4,2023-05-16
27,27,278.3,2023-05-16
28,25,268.0,2023-05-16
29,28,405.3,2023-05-16
30,29,329.1,2023-05-16
31,29,446.5,2023-05-16
32,30,457.3,2023-05-16
33,29,380.6,2023-05-16
34,26,260.9,2023-05-16
35,29,447.8,2023-05-16
36,26,371.4,2023-05-16
37,30,454.8,2023-05-16
38,27,389.0,2023-05-16
39,28,328.2,2023-05-16
40,26,249.5,2023-05-16
41,25,291.1,2023-05-16
42,25,217.5,2023-05-16
43,26,385.1,2023-05-16
44,25,318.8,2023-05-16
45,27,255.2,2023-05-16
46,29,332.3,2023-05-16
47,29,311.3,2023-05-16
48,23,198.7,2023-05-16
49,30,507.8,2023-05-16
50,23,164.5,2023-05-16
51,28,250.9,2023-05-16
52,24,282.1,2023-05-16
53,24,306.7,2023-05-16
