,level,power,date
0,30,639.6,2023-05-08
1,30,554.3,2023-05-08
2,30,665.9,2023-05-08
3,30,518.0,2023-05-08
4,30,680.2,2023-05-08
5,30,638.1,2023-05-08
6,30,493.7,2023-05-08
7,30,415.3,2023-05-08
8,29,411.4,2023-05-08
9,29,355.7,2023-05-08
10,28,460.0,2023-05-08
11,30,506.3,2023-05-08
12,30,617.8,2023-05-08
13,27,503.9,2023-05-08
14,30,609.3,2023-05-08
15,30,475.6,2023-05-08
16,26,321.5,2023-05-08
17,30,578.8,2023-05-08
18,26,334.4,2023-05-08
19,30,408.3,2023-05-08
20,30,549.9,2023-05-08
21,30,569.3,2023-05-08
22,27,201.5,2023-05-08
23,29,446.5,2023-05-08
24,30,487.1,2023-05-08
25,28,413.8,2023-05-08
26,29,339.7,2023-05-08
27,29,359.1,2023-05-08
28,27,330.0,2023-05-08
29,30,517.6,2023-05-08
30,30,437.4,2023-05-08
31,30,500.4,2023-05-08
32,28,361.3,2023-05-08
33,26,291.5,2023-05-08
34,27,388.6,2023-05-08
35,27,392.1,2023-05-08
36,23,175.9,2023-05-08
37,27,348.2,2023-05-08
38,28,493.8,2023-05-08
39,26,252.9,2023-05-08
40,30,481.2,2023-05-08
41,26,315.7,2023-05-08
42,30,388.8,2023-05-08
43,27,484.0,2023-05-08
44,30,447.4,2023-05-08
45,29,360.8,2023-05-08
46,30,519.3,2023-05-08
47,24,237.8,2023-05-08
48,29,406.9,2023-05-08
49,28,420.6,2023-05-08
50,24,256.7,2023-05-08
51,27,289.0,2023-05-08
52,26,251.8,2023-05-08
53,26,382.0,2023-05-08
54,25,305.9,2023-05-08
55,30,649.7,2023-05-08
56,26,210.3,2023-05-08
57,26,252.1,2023-05-08
58,26,334.7,2023-05-08
