level,power,date
32,949.9,2023-09-11
32,869.3,2023-09-11
32,813.7,2023-09-11
32,809.8,2023-09-11
31,804.2,2023-09-11
31,788.0,2023-09-11
31,781.1,2023-09-11
31,776.4,2023-09-11
32,775.6,2023-09-11
31,768.4,2023-09-11
31,763.6,2023-09-11
32,759.8,2023-09-11
31,757.2,2023-09-11
31,755.2,2023-09-11
32,752.6,2023-09-11
31,745.4,2023-09-11
31,735.8,2023-09-11
31,735.2,2023-09-11
31,733.0,2023-09-11
30,732.0,2023-09-11
31,730.4,2023-09-11
30,727.2,2023-09-11
31,722.3,2023-09-11
31,721.7,2023-09-11
31,715.7,2023-09-11
31,714.7,2023-09-11
31,710.3,2023-09-11
32,708.4,2023-09-11
31,706.8,2023-09-11
31,706.6,2023-09-11
31,705.3,2023-09-11
31,703.0,2023-09-11
31,701.2,2023-09-11
31,697.9,2023-09-11
31,693.2,2023-09-11
31,691.3,2023-09-11
31,687.8,2023-09-11
32,682.1,2023-09-11
31,677.9,2023-09-11
31,675.9,2023-09-11
31,665.4,2023-09-11
31,663.5,2023-09-11
30,663.3,2023-09-11
31,658.4,2023-09-11
30,655.7,2023-09-11
31,651.1,2023-09-11
31,648.8,2023-09-11
31,646.3,2023-09-11
31,619.0,2023-09-11
31,601.6,2023-09-11
30,585.2,2023-09-11
30,553.7,2023-09-11
29,457.0,2023-09-11
30,358.8,2023-09-11
