,level,power,date
0,30,511.0,2023-05-08
1,30,692.0,2023-05-08
2,30,710.8,2023-05-08
3,30,566.1,2023-05-08
4,30,586.6,2023-05-08
5,30,717.9,2023-05-08
6,30,712.5,2023-05-08
7,30,703.9,2023-05-08
8,30,699.2,2023-05-08
9,30,691.6,2023-05-08
10,30,660.5,2023-05-08
11,30,650.2,2023-05-08
12,30,627.8,2023-05-08
13,30,610.9,2023-05-08
14,30,583.8,2023-05-08
15,30,573.1,2023-05-08
16,30,555.7,2023-05-08
17,30,551.7,2023-05-08
18,30,549.2,2023-05-08
19,30,504.0,2023-05-08
20,28,389.3,2023-05-08
21,30,729.6,2023-05-08
22,30,502.1,2023-05-08
23,30,580.4,2023-05-08
24,30,589.3,2023-05-08
25,30,584.6,2023-05-08
26,30,422.1,2023-05-08
27,30,488.7,2023-05-08
28,29,355.9,2023-05-08
29,30,666.5,2023-05-08
30,30,568.7,2023-05-08
31,30,702.9,2023-05-08
32,30,677.4,2023-05-08
33,30,439.6,2023-05-08
34,30,542.1,2023-05-08
35,30,559.3,2023-05-08
36,29,414.5,2023-05-08
37,30,427.8,2023-05-08
38,30,605.9,2023-05-08
39,30,631.5,2023-05-08
40,30,599.8,2023-05-08
41,30,564.3,2023-05-08
42,30,387.4,2023-05-08
43,30,624.5,2023-05-08
44,26,341.8,2023-05-08
45,30,490.2,2023-05-08
46,30,528.7,2023-05-08
47,30,665.3,2023-05-08
48,30,562.7,2023-05-08
49,30,564.1,2023-05-08
50,29,388.4,2023-05-08
51,30,495.2,2023-05-08
52,28,317.5,2023-05-08
53,28,329.5,2023-05-08
54,29,338.6,2023-05-08
55,30,563.1,2023-05-08
56,29,458.9,2023-05-08
57,29,309.1,2023-05-08
58,30,441.7,2023-05-08
59,30,602.7,2023-05-08
60,30,718.4,2023-05-08
61,30,501.4,2023-05-08
62,30,699.5,2023-05-08
63,30,627.0,2023-05-08
64,30,469.2,2023-05-08
